group,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,-0.453819402041129,0.688369705829382,0.760949701709581,0.528935463234562,-0.750475163794719,0.621515252993865,0.446032528956647
healthy,0.498126946309166,-0.643622198769843,-0.748134464313096,-0.481105205038467,0.761286121374459,-0.267814826878456,-0.342899858278335
healthy,0.636374479732167,-0.448510398177766,-0.77927721000375,-0.652848807109279,0.839445899709016,-0.470758746736849,-0.582760170683432
healthy,0.750333066238553,-0.132812121040702,-0.724015366911579,-0.655835719387956,0.829735219185695,-0.775327308493435,-0.687383087137803
healthy,0.708705127170578,0.0273434985181044,-0.679306003339618,-0.553959286165914,0.85603746277337,-0.665380194593387,-0.234089748675567
moderate,0.575833913876615,-0.319143532133749,-0.779272215196941,-0.588889128647239,0.779991565201663,-0.762558485149639,-0.508352377771943
moderate,0.463297018729509,-0.454307780446986,-0.778267238347676,-0.330262703157228,0.809730475258031,-0.827239529719892,-0.337232682739569
moderate,0.677178118606958,-0.183720353338551,-0.552322506014349,-0.484365642180436,0.855235520720676,-0.533086314043493,-0.394211818744452
severe,0.502189310905697,-0.352213387155538,-0.779450565547392,-0.594314117385854,0.82170141727195,-0.774425707652837,-0.320823005124564
severe,0.602386511770284,-0.345382940806265,-0.721944373241932,-0.331585089104196,0.796182862614405,-0.754470042308377,-0.141185636806385
severe,0.243059809207725,-0.73087692117449,-0.62266429431204,-0.312964010098749,0.730990813520252,-0.625647626098399,-0.415193019835158
severe,0.601711224214693,-0.0292223447662528,-0.644476325031915,-0.330963598044171,0.789662019370485,-0.620155862916775,0.148315990156438
