group,CD45RA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,-0.433478866953721,0.606441673271781,0.614441590591665,-0.611400146070894,0.576440680322581,0.538548049240314
healthy,0.342837986494676,-0.310725726498123,-0.0429384422927834,0.571597886495518,-0.277478959148761,-0.329711071400828
healthy,0.642962203032212,-0.773399527042651,-0.507645532606843,0.749578920359658,-0.49661916710546,-0.548591735424777
healthy,0.706029660151051,-0.770769412679993,-0.756820870908375,0.810894017587294,-0.709283209781545,-0.636169914120547
healthy,-0.678848935563104,0.817248736286111,0.72585429019361,-0.709083565339854,0.835931065619807,0.569289650541377
moderate,-0.518108101255543,0.830109051502918,0.695413242815083,-0.724575099151775,0.791490947563427,0.183680002746829
moderate,-0.391756235848698,0.845357601610037,0.468214291110341,-0.769216902439892,0.831543872234991,0.33459472280369
moderate,-0.488049066842654,0.581501240583142,0.583860963464705,-0.535044047377801,0.689238732046587,0.721717600276395
severe,-0.225750355737199,0.748300101268794,0.654714150077119,-0.505386409488451,0.775497413318089,0.55025807472062
severe,-0.347093510991436,0.19213139511574,-0.290251857093396,-0.228249723036623,0.244814380313315,-0.201542013690099
severe,0.226490018906349,0.0661125847302175,-0.0322064652565489,0.27150777002658,-0.0928682914011657,-0.267503629976244
severe,-0.549399105341344,0.729978091058189,0.551255816938919,-0.629355056153345,0.691229538476858,0.0884349081128772
