group,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,-0.442110614132894,0.604497511173385,0.767041328032208,0.54376794587099,-0.768916610505336,0.655133154477095,0.535927714787159
healthy,0.470753595635894,-0.669525018398982,-0.771291845157817,-0.521151047818236,0.740947853267151,-0.267129231702389,-0.343766157827274
healthy,0.572406181049588,-0.614276876132853,-0.848034882974998,-0.684413146022716,0.735240361965895,-0.540419981980793,-0.607080825469094
healthy,0.745937301518259,-0.310889768494813,-0.790018791605825,-0.738638811249877,0.817092941964621,-0.788246019304237,-0.704567160824926
healthy,0.579890232339729,-0.142576029390837,-0.745673084199377,-0.59511963565488,0.749522168822368,-0.699992360856815,-0.271721905388901
moderate,-0.480965547843982,0.218962276876903,0.755683923150969,0.486996497704084,-0.802311929205433,0.752707213293012,0.526525983753786
moderate,0.436192123482575,-0.541710244466727,-0.825553831805823,-0.41025801143283,0.795266235749869,-0.83244575069016,-0.330036277985751
moderate,0.316041166760675,-0.284864296476689,-0.663029829236908,-0.545072598190591,0.367257627838643,-0.650448520597325,-0.588118365922212
severe,0.345369716254931,-0.478317640462029,-0.802438598016963,-0.634797491254734,0.64395232908138,-0.812970559956535,-0.445404027598869
severe,-0.0359989373615126,-0.313159640678875,0.0100207500340817,0.137207623077598,-0.200387270965858,0.134360545675999,0.208430688171761
severe,0.19764228562756,-0.757487835974274,-0.755161084909411,-0.372799371945941,0.623506541289285,-0.675380968293269,-0.460075814545777
severe,0.498968711188148,-0.333257607789723,-0.809152760220006,-0.539661445345087,0.650269894338445,-0.775451025000125,-0.0298302650511799
