group,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,0.427027396649339,-0.64898777155562,-0.828913332055172,-0.604369018264665,0.726484847509741,-0.71138381096412,-0.490567296001453
healthy,0.486716692219427,-0.667341409691524,-0.760362926121107,-0.548614483952982,0.645278999452264,-0.271719673033026,-0.335182236724489
healthy,0.560582426251996,-0.611818000661272,-0.833574462242903,-0.679411892934688,0.706306015857813,-0.534204752980341,-0.620033165692352
healthy,0.736571812853292,-0.224599750638004,-0.756565640502939,-0.649669268223297,0.813132446383597,-0.784204151035034,-0.694734990155555
healthy,0.658532254193612,-0.100331271380023,-0.805852616461826,-0.672897429562768,0.695454105924492,-0.814936783778616,-0.570863070566877
moderate,0.467627686302399,-0.151937617881368,-0.807401931286248,-0.48815153753029,0.78269398009371,-0.681466249614237,-0.3718355950265
moderate,0.426986035017127,-0.561106029328498,-0.829322220010182,-0.380531021146119,0.77784306952267,-0.828643034295102,-0.310426816853119
moderate,0.373709452174887,-0.194929649223493,-0.556090551792823,-0.558716269232829,0.416008567405305,-0.759804791809794,-0.73849841548689
severe,0.432149130774006,-0.480910225342919,-0.849288638182335,-0.706430083672424,0.741203481402712,-0.821865174414644,-0.459721141472844
severe,0.571700476613288,-0.331435062019222,-0.703189646853907,-0.192264842775168,0.816906467798328,-0.6945503261562,-0.0917577878970816
severe,0.203944238660214,-0.744182378574382,-0.566818988558003,-0.274163666168693,0.734032308843614,-0.547721150225078,-0.169152711784694
severe,0.460259151437207,-0.42356226034094,-0.807678848455031,-0.499569105551307,0.588350626566156,-0.750357187467761,-0.0087036659771001
