group,CD45RA,HLA,CD11c,CD1c,CD123,CD33
healthy,-0.422331526200645,0.532026491470985,0.757500011912744,0.550915150657475,-0.77951797846644,0.636405348157089
healthy,0.443253479940257,-0.474944028935639,-0.576885613023044,-0.292123075741266,0.687589227779078,-0.30543054449054
healthy,0.591694136550088,-0.609232079474501,-0.853352167537612,-0.737945174486315,0.763251419818562,-0.515762971732397
healthy,0.75161056894457,-0.309297819184379,-0.770381752440522,-0.696674497713658,0.847425307043432,-0.717635347952004
healthy,-0.636617522467735,0.137747796160234,0.766271845674734,0.663859148091496,-0.719070346606378,0.801613206045771
moderate,0.47287240473909,-0.332062859832299,-0.88105885855624,-0.617448054546176,0.761165118359577,-0.833629988876752
moderate,-0.501985846141763,0.420659445447777,0.746779477908371,0.382116398322037,-0.860956546733825,0.734960695120079
moderate,-0.570487328232305,0.228029983929314,0.68960707690462,0.686612250932649,-0.667080441774356,0.704559610561904
severe,0.449673382653133,-0.449659360163742,-0.835182546692027,-0.688258538391404,0.779660014110692,-0.775956307803584
severe,0.178368616738908,-0.0057915067627861,-0.393672322767496,-0.0989868818112716,0.55262409997846,-0.426505384207315
severe,0.210789463506029,-0.753197504812676,-0.588874624877205,-0.219014862717547,0.79296128073376,-0.667364738794754
severe,0.495081891608947,-0.389826710733199,-0.81644416607107,-0.51250512574317,0.649374819743262,-0.77231097568279
