group,CD95,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,-0.21217282567978,0.43621211468322,-0.663015059841226,-0.817711682104294,-0.617163184005981,0.745824647052828,-0.706989809840317,-0.484204303900447
healthy,-0.100414476403868,0.45909620390859,-0.638378061703168,-0.752982840436297,-0.479951368466483,0.771287132723803,-0.285706461224022,-0.377057099842097
healthy,-0.3317993065954,0.645489526083433,-0.515874135334542,-0.819856412097877,-0.695442286365493,0.817733280632593,-0.470804702137928,-0.591977296049374
healthy,-0.546822500431952,0.740304407998223,-0.220767677193661,-0.755330061879932,-0.696895952754612,0.826227784642178,-0.792895529593981,-0.690041586788821
healthy,-0.591450462275703,0.629746825119184,-0.0830060129570922,-0.760421510671445,-0.593688494627155,0.801659716994302,-0.725918172996979,-0.279086879701623
moderate,-0.532239288216568,0.277800528057191,-0.472752531570524,-0.772256731786717,-0.685821882689627,0.545537285759831,-0.695678290893638,-0.193998723058659
moderate,-0.461037101176192,0.467530823020407,-0.490858690749345,-0.805606933179214,-0.393722903660715,0.827357915733505,-0.821748243344912,-0.311073034429869
moderate,0.366143948111482,-0.602936447660451,0.143200246685157,0.533994929011749,0.521387131757284,-0.746271408320115,0.658938585628633,0.585902137425431
severe,-0.0268336346314121,-0.362522733961898,-0.32021077510535,0.0922136657512771,0.0209376446209217,-0.587672064025643,0.196196953390362,-0.162012843263355
severe,-0.0322701130161441,0.578945343255811,-0.497812181299039,-0.763121131006377,-0.393463985407527,0.816987041690956,-0.766028977342569,-0.135504089862398
severe,-0.483264671884291,0.283805195194715,-0.545089289480484,-0.530367431981194,-0.293945302189213,0.535737676243686,-0.732857879119358,-0.587334295432302
severe,-0.653627896908522,0.517889808494119,-0.276055655148489,-0.808678168740028,-0.515454390129768,0.722054865868681,-0.762322600321102,0.0543771125426841
