group,CD45RA,HLA,CD11c,CD1c,CD123,CD33
healthy,0.405114148663386,-0.644159491438475,-0.841371726556359,-0.639012634434396,0.697101109877609,-0.745201126309495
healthy,0.480129828292695,-0.636468989364434,-0.742213680522368,-0.465808920647489,0.771161686297406,-0.275341562026355
healthy,0.645787896112649,-0.481552565578652,-0.803559020689162,-0.662866848066388,0.836779804994216,-0.462228505871524
healthy,0.767449165916911,-0.265167024195422,-0.769419162366774,-0.706171012483728,0.876846009738513,-0.739223439334542
healthy,0.714416380972927,-0.0242121338882365,-0.742857555919585,-0.577883906512697,0.827045615455435,-0.742361482570287
moderate,0.523285000057276,-0.243423171802653,-0.7993358199257,-0.588379552253325,0.84921409226908,-0.760739615001799
moderate,0.449415148597227,-0.519336137873059,-0.817277030817889,-0.389486988621786,0.805417924235537,-0.830000901320958
moderate,0.399827620113687,-0.284673786928684,-0.568993249294988,-0.215710325993241,0.509763713577126,-0.294076226393233
severe,0.473922398778541,-0.345026413083482,-0.785213776897091,-0.628921818080801,0.82484121609651,-0.757869240089375
severe,0.599391966891375,-0.447635210207012,-0.724389243234196,-0.214052277986479,0.837742876431931,-0.707139584090376
severe,0.2290433964282,-0.72620643408718,-0.61744916848287,-0.168879586852868,0.754073590527913,-0.693431117708293
severe,0.519961176841084,-0.248406907582651,-0.810238231654599,-0.487203347180304,0.734029268322564,-0.763485711281192
