group,CD95,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,0.114534460599423,-0.203672282505161,0.575437210459985,0.307809311994149,0.308688012176948,-0.302159172174186,0.217876597444939,0.275040153982765
healthy,-0.117521760810082,0.481727750671651,-0.645114542314882,-0.746452029257375,-0.497875922364212,0.69598785537731,-0.293366289160306,-0.355906883153105
healthy,-0.425924328949742,0.538004724138854,-0.523794631799957,-0.772070093095246,-0.575592158221058,0.672112551695827,-0.558621589923472,-0.588215886977775
healthy,-0.57711397102292,0.707701522388056,-0.245040089669785,-0.754960668970352,-0.674084653693936,0.778021479900724,-0.803251134449673,-0.678022679325118
healthy,-0.559926672876417,0.682055788993245,-0.0680360973817709,-0.7333911210867,-0.581149282748374,0.795107731867835,-0.728144868157468,-0.331723050488568
moderate,-0.112500517039596,-0.219068724184255,-0.100949187322844,0.0640092254465913,0.0786785952203872,-0.269065542975541,-0.042466663886539,-0.371281797331779
moderate,-0.390529458329235,-0.0058618110453254,-0.559460338090449,-0.462919884269447,-0.225660559158642,0.153534511782918,-0.500843820090313,-0.359361257415232
moderate,-0.271911765473871,0.229036528970154,-0.184118465460892,-0.433548102599693,-0.121659501520836,0.299522048370324,-0.254820069258434,-0.100554470016647
severe,-0.168514938954198,-0.0396038326153884,-0.21151143113133,-0.17474822004579,-0.0397460905667432,-0.0542469994840791,-0.271574156299245,-0.298217186150517
severe,0.0030663908295883,0.473782079013682,-0.534684774355444,-0.669781785183301,-0.0996319576132349,0.724971656309771,-0.671545147655001,-0.15465718012683
severe,-0.369564979154929,0.295702847902916,-0.725934894140244,-0.552586040982558,-0.178579672835382,0.742396420982861,-0.670254943988096,-0.486809876286243
severe,-0.653937594306129,0.467190843314337,-0.307076997144857,-0.8271391372368,-0.367717686471393,0.70118717741178,-0.755525394586291,0.0567323509036218
