group,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,-0.0851101018091397,0.252683343774957,0.0977130022849328,0.0741556494929248,-0.199308907087084,0.0006745303189986,-0.0045727630522219
healthy,0.507616753834252,-0.651290900511767,-0.749946793251795,-0.510304387347822,0.735764642273557,-0.255401414623309,-0.308266201517179
healthy,0.594067967855032,-0.545456049651416,-0.814920840039949,-0.69445100192558,0.776800928444037,-0.516704297790555,-0.637429174571065
healthy,0.728452452622595,-0.115696626906291,-0.716658229261848,-0.637649422673528,0.809789924433623,-0.785416619857515,-0.697927688206065
healthy,0.701971498063353,0.108020232510801,-0.659143312863696,-0.492144103040604,0.860509528825349,-0.680866414881761,-0.287371146510877
moderate,-0.481055974023925,0.350289953281127,0.783158408905665,0.601209553460103,-0.814048777146626,0.742381453571731,0.521078422756741
moderate,0.46924769346279,-0.531798059452185,-0.806255472957525,-0.370995821679805,0.809658730439578,-0.81982722946695,-0.287345514795164
moderate,0.593668580244922,-0.235346109980867,-0.675234021057193,-0.593256667161545,0.75637156100824,-0.594336413053929,-0.447269482384863
severe,0.312933558809684,-0.549322615419813,-0.74611416388493,-0.573097918096088,0.503207931079678,-0.748738182175143,-0.504077779142916
severe,0.548355906320715,-0.567261999896116,-0.584388266835083,-0.391270727680852,0.591589634453365,-0.59151803615783,-0.201284493148729
severe,0.216656799088155,-0.693132868550305,-0.592134078520436,-0.296125096792025,0.777156367535573,-0.553610624958681,-0.308528460492609
severe,0.541980083810147,-0.1247478367831,-0.781610413962597,-0.519269332109462,0.752526090189931,-0.752492135055858,0.0647801966984391
