group,CD95,CD45RO,CD45RA,CD123,CD27,CD25
healthy,-0.443394916332325,-0.498867559105598,0.295936117979773,0.0377262021942007,0.494794398989316,-0.0681355679539069
healthy,-0.305062085467579,-0.536939011145132,0.231896108517862,-0.0249885214336732,0.41767877616957,-0.0617640282594683
healthy,-0.409048542394302,-0.491287340438199,0.0945543062322876,-0.0074650154187391,0.784444107474634,-0.0725604333118816
healthy,0.487629718747701,0.461749952766043,-0.319164719969606,-0.176826029489773,-0.149862562444714,0.569843929577569
healthy,-0.513581855540308,-0.286428684737572,0.170120902695003,-0.0638700389695951,0.265603594838097,-0.0945520601514165
moderate,-0.198103241879857,-0.231532303669094,0.324405448363878,0.080670618002023,0.589466020049757,-0.0600082978005886
moderate,-0.395924639106295,-0.493652030312651,0.306788005246634,0.0299422737360901,0.568749271661593,-0.051313859013947
moderate,-0.625381878313349,-0.462946747815089,0.24003698411699,-0.0830532219655969,0.508906459031863,-0.218706415150347
severe,-0.346195383504728,-0.529513539866401,0.537745411589005,0.0912868136399575,0.519513387651696,0.169022804461552
severe,-0.0529056991102005,-0.522903928571269,0.0409179138226509,0.0063866411149244,-0.0831500976583036,0.0882928059045822
severe,-0.32997858222518,-0.2704839502204,0.0168752476312497,-0.488998258781243,0.174906877259742,0.002572036688911
severe,-0.312281599672491,-0.15809971590291,0.129260265582546,-0.267135774484187,0.259334617809197,-0.416595152743698
