group,CD3,CD28,CD95,CD45RO,CD45RA,CD27
healthy,0.356290002707456,-0.120462845988997,-0.45641013371064,-0.414027631158837,0.224194107110204,0.453033233623204
healthy,-0.356541831779861,0.0302898489475499,0.247121500476317,0.404026325048055,-0.163984734551642,-0.338916223957633
healthy,0.144399947509964,0.52869811799515,0.237469109853508,0.0850945759700138,-0.112996321488855,0.575736140562399
healthy,-0.491352737894193,0.34853088990682,0.748207890741663,0.720293890945766,-0.593201074188076,-0.567260337505732
healthy,-0.458780343078052,0.17912879401302,0.752513063012048,0.610679556054149,-0.527932411208484,-0.504091681720118
moderate,-0.232517403410379,0.126291935008795,0.239120355371198,0.37010604454481,-0.503110468667907,-0.424133363348569
moderate,-0.400133110047213,0.205424487135877,0.247499481854513,0.18717923106097,-0.176593987897632,0.0346309979346856
moderate,-0.327475826237481,0.189619279373259,0.457517809601708,0.324494138805675,-0.393730565790952,-0.433839150082048
severe,-0.416923983372721,0.207317518817027,0.322183795978304,0.505605547648763,-0.532191654298413,-0.480183925923626
severe,0.175835361550118,0.15542765136121,0.139478528970596,0.497490291989936,-0.0373088141236915,0.132683306049297
severe,-0.255729936036421,-0.253617711766495,-0.502175662842498,-0.183929800883993,-0.235317659456606,-0.196752094444934
severe,-0.284498692633728,0.20849654350893,0.572402225425925,0.436134841240112,-0.51914658256686,-0.526362260351417
