group,CD28,CD95,CD45RO,CD45RA,CD27,CD25
healthy,0.281706026491141,0.610605121079503,0.712993700816312,-0.220738654234383,-0.262233334737212,0.219932683660972
healthy,0.199493204039958,0.371653104283209,0.740390080997783,-0.3053951941062,-0.41791460839879,0.123431129474927
healthy,0.187889543129619,0.422323947466126,0.623271212398814,-0.197086389404182,-0.360724018310757,0.167605884782879
healthy,0.247441028733871,0.353391577679419,0.306125662645051,-0.106664549562007,0.0940344111060859,0.15642969122624
healthy,0.300333530561326,0.799142952868905,0.662143157304772,-0.469942433127193,-0.413870685255809,0.293785779395679
moderate,0.334894264720275,0.651590761809463,0.652498732942446,-0.475446358415388,-0.532784041474328,0.159215045110931
moderate,0.17535570535635,0.534920186118347,0.670712874911477,-0.184365035787367,-0.305546153916331,0.180207528801292
moderate,0.100141483073387,0.121750122778738,0.187840299309276,-0.0972181363758158,0.104558154370606,0.100774090348322
severe,0.629384453472085,0.636328550632124,0.643059858413408,-0.16442663288692,-0.0088524881698961,0.170320055197349
severe,-0.107062383209556,-0.127026238282079,-0.538736750307784,-0.0415415794109911,0.058802377923013,-0.00698928753535
severe,-0.0080223018071903,0.123595369355521,-0.16225350329104,0.167403471159249,0.119700900108128,0.459746969590238
severe,0.327603864534133,0.669575744551092,0.562073113861472,-0.52310667017923,-0.507579413840606,0.487999209761311
