group,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,-0.161133443152289,-0.63162146438567,-0.567017320656364,0.234245629650422,0.44148003280022,0.176969040307595
healthy,-0.248489379758824,-0.0122441393531263,-0.0416034106701946,0.032567938948005,-0.116486202533323,0.0405878903657228
healthy,-0.3020744736025,-0.545172799902292,-0.809153861315899,0.339005767636274,0.340154303620655,0.271248490984234
healthy,-0.302358137563301,-0.721774704952836,-0.564550144925912,0.515810779678816,0.483271960878866,0.280673046487686
healthy,-0.291364508698188,-0.610866459837716,-0.662261384718535,0.576411661814003,0.525535682479269,0.575525656508541
moderate,-0.509116028501749,-0.689334325788478,-0.779059459979836,0.538379143459615,0.223233844549008,0.178606314839321
moderate,-0.152274724667124,-0.511490579333879,-0.676989946753015,0.357294334281471,0.538883120015048,0.0720317443061066
moderate,-0.393149802306489,-0.755799350149657,-0.752344327210899,0.601604874264322,0.345672459510763,0.212901227068209
severe,-0.557749412838771,-0.574867115021152,-0.617910917410925,0.428788607990575,0.410695447089873,0.0672248687360906
severe,0.13937983721145,0.279960557606403,0.198273427624361,0.137046924581751,-0.0775289488565409,0.127332835250463
severe,-0.172130992308167,-0.540106284119709,-0.40790212273609,0.369907053973553,0.242581889146011,-0.165112215449306
severe,-0.418689669131757,-0.598276834862895,-0.482022480323909,0.462185504315317,0.247515686119438,0.0909997597598137
