group,CD3,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,0.312502136354199,-0.121130765117004,-0.568573144879029,-0.629933146186142,0.283381926911005,0.430351771785583,0.14878722589769
healthy,0.437170042915166,-0.218843430449898,-0.390796882353701,-0.718669053623555,0.313607704886676,0.449500013169447,-0.109031691773561
healthy,0.369666760592989,0.130844115400193,-0.358510559656626,-0.520585785652295,0.142774617723365,0.766105965603915,0.0089769676542055
healthy,0.487641781706261,-0.258975745919918,-0.741953575398379,-0.633009695675837,0.580843209815214,0.622515642176528,0.0957996233155961
healthy,0.449922488544583,-0.151109434985531,-0.704933908578827,-0.57610449883506,0.531399008880008,0.551045688611395,0.224528222286917
moderate,0.324919479596515,0.0002409036910572,-0.327554987855245,-0.416042015193852,0.372098318892696,0.498650315452156,0.430730192918565
moderate,0.259673279085056,-0.0797992434373809,-0.483615945449686,-0.578932045932484,0.319462841816906,0.540549910006287,0.0848898812993094
moderate,0.289325275891527,-0.244226342089761,-0.641204533798542,-0.554652309690322,0.439636604636446,0.491170873426556,0.0771831633523997
severe,0.32539301651263,-0.449741816200129,-0.510418631121282,-0.661249269583606,0.481485310443664,0.493972699155483,0.0142771236099783
severe,0.372831513330472,-0.0431567231661953,-0.140663645094152,-0.549421830842925,0.201031917390163,0.176793436534612,0.181097259836854
severe,0.0869925612461585,-0.354572069148875,-0.546707330550705,-0.373265160360731,0.210187166538323,0.13445061548383,-0.148364285213591
severe,0.399359807823749,-0.170189966471196,-0.524045499532652,-0.390257944133796,0.45230954517978,0.503595384910607,0.0641126390259001
