group,CD56,CD45RO,CD45RA,CD123,CD27,CD25,CD127
healthy,0.128269378581003,-0.442007644250874,0.275211707437343,0.0845420156198084,0.328487347201213,-0.0156442297289557,0.264444208765777
healthy,0.0581319987651445,-0.351669653801542,0.161641956113818,-0.0142784251234484,0.324384809038742,-0.0154605296985565,0.0581406181493263
healthy,0.0659268370881959,0.0648156367431157,-0.0516426536253195,0.0499749245641277,0.318149913483967,0.0827024451665832,0.424672382559392
healthy,0.467468068268361,0.317859761573251,-0.161908313279436,0.0852715704388708,-0.263804785298722,0.475294705226406,0.261857859786318
healthy,0.19983062618206,0.23780365490549,-0.0426201138558146,0.150566229676517,0.107788428775535,0.174208139912006,0.132570005184132
moderate,0.190059752128809,-0.131176578478951,0.340392994620465,0.0943574606064457,0.41671160360174,0.0347457769109615,0.48266545164133
moderate,0.0015055723670717,-0.341830855717111,0.227874782698158,-0.0147912494998571,0.282593961723466,-0.0794332969031479,0.300407703810411
moderate,-0.0896137165897323,-0.179665724066819,0.115429449602754,-0.0474896290588689,0.49240089843106,-0.0635425809776639,0.292109290939916
severe,0.0877933426323167,-0.570794697151315,0.513680552557694,0.0239438869303699,0.545981005606857,0.0911342438733652,0.0880044517835745
severe,0.0104009445029215,-0.530253408657829,0.133474435197907,-0.124213937549205,0.124897410100663,-0.0046430939648307,0.235705380215812
severe,0.0108207142160641,-0.0886768180433022,-0.0043508013959318,-0.46659703086122,0.105295853510977,-0.0461729224317181,0.0343650526965868
severe,-0.0999254489062737,-0.290131710937536,0.402819470469562,-0.0554636321007976,0.49369449055919,-0.270720148187859,0.260670867359847
