group,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,-0.224294920885438,-0.553092382992315,-0.581704870568808,0.312671095710895,0.419403456243221,0.203118074628248
healthy,-0.283504794071668,-0.342645850037432,-0.68845014207825,0.316567291137646,0.378388753516095,0.191946959680891
healthy,0.0197894881603418,-0.271070229618079,-0.518745683707792,0.20991490129832,0.595105482344678,0.323727504134482
healthy,-0.384011944067498,-0.765754926705561,-0.698550297097695,0.69827632024035,0.646838302098975,0.467771788518672
healthy,-0.216320027822492,-0.68884785172855,-0.660615908259206,0.624985588628594,0.587342299802098,0.574558592525397
moderate,-0.235280103495642,-0.253755423006616,-0.397704848901538,0.528806710478493,0.284380014189279,0.354167374275442
moderate,-0.0537913516609002,-0.417010928019205,-0.600858358194516,0.389032711257046,0.584687339499039,0.139529738038535
moderate,-0.268655171476411,-0.580304903600976,-0.602185177266663,0.620858024760063,0.437088854130576,0.283461181960046
severe,-0.621568065468912,-0.644224478138286,-0.731397426650883,0.408186552248692,0.338785003384102,0.0288576034213298
severe,-0.128341183227328,-0.133687341297504,-0.620462438408784,0.167586378545266,0.0743854605065394,-0.149036721995824
severe,-0.353128385123072,-0.612570469197533,-0.491361534416801,0.121230453816078,0.0417577836395954,-0.242954390506074
severe,-0.438012142279297,-0.621041736790066,-0.432703562703914,0.464983503779629,0.314474584691903,0.0271407955472628
