group,CD69,CD95,CD45RO,CD45RA,CD123,CD27,CD127
healthy,-0.0988023693567122,0.308563186994393,0.418353387706722,-0.267250962766816,-0.0749002969117387,-0.296394161609252,-0.229361287928266
healthy,-0.0159853998119491,-0.0748788686133204,-0.263857542248153,0.168779229863634,-0.0536358985480842,-0.0128940070126565,-0.379733313905286
healthy,-0.0757431629372609,-0.0861487023859478,-0.267191218927176,0.0715783483471945,-0.066730563632919,0.164057998445181,-0.315062911470852
healthy,-0.0222510793670557,0.542891604222167,0.48636318341356,-0.433522363838917,-0.0685534218424396,-0.464647621359657,-0.340117828695303
healthy,-0.121293928730508,0.105190172665418,-0.0775640795882105,0.0689422069300725,-0.0105930597522473,0.202712457433547,-0.61631294812434
moderate,-0.146294192399657,-0.0845436008299896,0.0068796675447785,-0.251281611531656,-0.0903220510094395,-0.422305340438423,-0.405587058433768
moderate,-0.0302791853953986,0.117593698127629,0.0763810827831692,-0.212965629357268,-0.075445195613637,-0.223140198760098,-0.329725233048683
moderate,-0.003615242913048,0.326115766707548,0.225080742654995,-0.210658992013978,0.019218130224695,-0.416723180354063,-0.186379826554417
severe,-0.109308225582854,0.290531797664399,0.488470770781669,-0.48245522364807,-0.0811883440484724,-0.488195157732237,-0.0849078723974959
severe,-0.0296175798120541,-0.0276178309956075,-0.340858742954782,0.162656565760474,0.0583835920603669,0.249196897716157,-0.217813077146039
severe,0.199052760599174,0.162967273158607,0.17284088426129,0.0059838800176768,0.458189701532696,-0.176529998316177,0.0391479853122097
severe,-0.631826214083631,0.201072781028591,0.265120433715748,-0.315923769785164,-0.320490691940446,-0.232068240670725,-0.0046111346734036
