group,CD28,CD95,CD45RO,CD45RA,CD38,CD127
healthy,-0.0798327632177334,0.120439566952101,0.170047730026065,-0.218392278492211,-0.12718054347618,-0.306189136340611
healthy,0.0486725829330961,0.144757276729272,0.287081322488496,-0.135475299771787,-0.0641422261745382,-0.0643484811675845
healthy,-0.0340326756502109,0.0909176336495789,0.104998230225425,-0.0372865018366709,-0.0999396574772453,-0.259906931544852
healthy,-0.107747829126,0.106778696533524,0.0159080905325531,0.0521324835624991,0.0948696616309116,-0.531285943498515
healthy,-0.283210949724868,-0.587877897945372,-0.661100179008241,0.547810675052896,0.584278283277306,-0.382419705388008
moderate,-0.309440867737622,-0.517464801203729,-0.349308462206499,0.285356036003122,0.328564276267002,-0.406059563118913
moderate,-0.0253767244485793,0.213494929684019,0.25861736102892,-0.303976882850932,-0.0749756810282993,-0.231888000155432
moderate,-0.0403225696681962,0.0829286218937597,-0.0204446915350914,-0.0208508054088351,0.0433633050427489,-0.282163060244602
severe,0.243932372879823,0.31989009486871,0.513108361076162,-0.5159780436936,-0.123242142935783,-0.0771535030009324
severe,0.17563090346834,0.228661590031073,0.632081001891281,0.0320482182714859,0.263927096833881,-0.244004686439799
severe,-0.123065767483331,-0.128897716353109,-0.154190599889318,-0.283757152154668,-0.0794314057675379,-0.110745397095663
severe,-0.52413461355952,-0.558680825241215,-0.76330280181656,0.702218615307795,0.320310855687802,-0.39895021018045
