group,CD3,CD95,CD279,CD45RO,CD45RA,CD27
healthy,-0.390331705929188,0.468434146103547,-0.226886705215013,0.566360141452776,-0.292436026875061,-0.379707990213937
healthy,-0.359999894309472,0.353574513561373,-0.0300398002200926,0.667624843167122,-0.29480419479455,-0.413922968235646
healthy,-0.278644359585378,0.381500790160491,-0.0537223410013456,0.408624931500915,-0.174518224919367,-0.189175555017012
healthy,-0.480567181638904,0.744498672484061,-0.0326959925076502,0.669251427841352,-0.634245447572801,-0.630750577171822
healthy,-0.396290433940509,0.617108569462414,-0.0023405661046612,0.410463484321407,-0.359515887445723,-0.479044962031154
moderate,-0.379922056048827,0.0428782971483298,-0.0972617759878153,0.0491545911073671,-0.241716275027728,-0.486251389394323
moderate,-0.382940601723508,0.404050110976564,-0.013084014750994,0.44453599314908,-0.30825766670335,-0.386958871500904
moderate,-0.335174847756403,0.583670957954188,-0.133497345793114,0.535149265885264,-0.487565064418774,-0.453760279591611
severe,-0.372357422836503,0.452669054384511,-0.079505971272964,0.61945482769355,-0.517873575296834,-0.513616269655358
severe,-0.302579261909325,0.261298698320716,-0.408301611365892,0.171804690081741,-0.0784383258909771,-0.0762158420446284
severe,-0.081578373500014,0.524726280416155,0.146561128904476,0.287473546807727,-0.0909021346304921,-0.0920056331891284
severe,-0.42770254719238,0.25033509195087,0.0148320785892222,0.0916439873317075,-0.190210819298214,-0.404755196474478
