group,CD3,CD95,CD45RO,CD45RA,CD123,CD27,CD38
healthy,0.462418005293799,0.0225644067845942,-0.0376401398265101,0.059961532842828,0.0240859205997223,0.0797019604006911,0.0116332737264899
healthy,0.440077903242356,-0.28033902553236,-0.519688924659464,0.230374399945059,-0.0133001113497001,0.397951630580681,0.100668698814777
healthy,0.203769293462919,-0.0660172142228879,-0.044988234349915,0.0560586414360781,0.101108497779745,-0.065037035636936,0.0343902352867075
healthy,0.1821085955679,0.215357282173433,0.385377842249973,-0.186425667557779,0.165085215234384,0.132835286104415,-0.0146657255636044
healthy,0.255170643406484,-0.552246493663664,-0.73376746676423,0.56510257563721,0.0694139694580268,0.490305342788635,0.557513259949467
moderate,0.297194419555979,0.606587784487396,0.433935373234285,-0.0528035593992646,0.0630285305030262,-0.0093579197985004,0.0034522866571544
moderate,0.340424340243417,0.0281130670002541,0.100752587279158,0.116528302708356,0.0695538108623774,-0.0605288510708745,0.054306867931388
moderate,0.281767455003276,-0.0720428530399113,0.0060645335519456,0.0561439027115762,0.0073803955589703,0.28562100164593,0.0020166469784384
severe,0.403294179842864,-0.40543201769189,-0.577328392264318,0.510109697143276,0.0342511376002792,0.515415310920726,0.10695199148298
severe,0.140724860623756,-0.131948480959011,-0.709818686527478,0.0605628153791414,-0.124225947394765,0.0153162997967799,-0.0766019721984987
severe,-0.108071200297779,-0.0916928613748834,0.226202200677147,-0.350021605559132,-0.459012276120021,0.0265320097913928,-0.301036024104571
severe,-0.446831474540948,0.413953720805475,0.362743972651446,-0.444923124947819,0.0825456152408977,-0.563908047207437,-0.120985705902184
