group,CD3,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,-0.1066003594004,0.218178066734868,0.633705900167173,0.705662195180576,-0.249527726726944,-0.329723464932959,-0.151723230177809
healthy,-0.237862680453512,0.27482434190954,0.341613329538367,0.694712392706647,-0.269865598468917,-0.322963791795904,-0.151251915580821
healthy,-0.337584023927654,-0.130829988076048,0.363244705683516,0.532044772549807,-0.155274614773676,-0.794834191376267,-0.320468308085969
healthy,-0.439556440548358,0.401232961985063,0.841039487051112,0.753632856389528,-0.663267754105944,-0.612999636613262,-0.337416396410706
healthy,-0.332009855200787,0.329231051832611,0.817209446660601,0.723450238352498,-0.610203028534355,-0.395186876360655,-0.517368658846598
moderate,-0.305351648096178,-0.0685720946979054,0.165086469206725,0.18445480477343,-0.330382724312634,-0.507898414047937,-0.182281031594742
moderate,-0.139015015319868,0.13121745716604,0.580851130526261,0.717724920324645,-0.33093150893184,-0.533468893663434,-0.0270939649593576
moderate,-0.273048903300455,0.218321720918908,0.641900509105819,0.528006201962167,-0.429316421032069,-0.548352310114358,-0.196359148069251
severe,-0.299136441094409,0.0308522048521067,0.0928441137537882,0.300622661430129,-0.48524014523583,-0.624520516614613,-0.122896534603837
severe,0.334018099626169,0.0039839831568456,-0.0049696279149505,-0.539534383345961,0.110849099177355,0.146182127949426,-0.125075233520681
severe,-0.0416257388431692,0.129100461519376,0.176886718081296,0.110177639246284,-0.351359761214659,0.0127461753216638,-0.0917443878512597
severe,0.207910042626435,0.214823832339441,0.158834965661707,0.0168151484032838,-0.236175731684337,-0.237625415845168,-0.2911496660194
