group,CD28,CD95,CD45RO,CD45RA,CD27,CD38,CD25
healthy,0.234595265473622,0.647014555093682,0.721075632491329,-0.242124379139627,-0.296139353261088,-0.13812957375356,0.190059097556892
healthy,0.34332561650116,0.320711834909581,0.622027379399304,-0.250575471790911,-0.249740668229516,-0.144688988703003,0.117274642607492
healthy,0.111749164424858,0.259094729279291,0.375959820024762,-0.107989819219713,-0.147639973561763,-0.0907608844978255,0.219570273071108
healthy,0.393971911696843,0.547848755545238,0.450925127384377,-0.317559074441421,-0.163196024616829,-0.173132015699837,0.485606338651688
healthy,0.283111567546916,0.788160216002583,0.713448537806727,-0.570222848743003,-0.479737547206679,-0.455992630904824,0.177271385667479
moderate,0.347594366300595,0.719042804401798,0.62442331956254,-0.4420180196913,-0.508905839867126,-0.186557539949515,0.111397037780889
moderate,-0.151027542078592,-0.515970407248178,-0.553310493211652,0.293718826127797,0.431534147032726,-0.0089373782708596,-0.1731292962601
moderate,0.366079825957254,0.743330233283889,0.712230192864522,-0.614085010475194,-0.371249942334183,-0.303287032114532,0.231095897322194
severe,0.592224123795987,0.613096611256618,0.747168334343405,-0.458537857643274,-0.350188177089993,-0.0642014353254873,0.0154432652817092
severe,-0.0641986830781571,-0.176350713123717,0.200422605532782,-0.16901724513429,-0.0810371263727055,0.1087369017225,-0.21739502834916
severe,0.0200690582474796,0.207184248354796,0.320505259109112,-0.480944328275876,-0.153866498339356,-0.185991534951007,-0.130410641883888
severe,-0.26799221810626,-0.333269131493707,-0.611272788071714,0.414271371802545,0.0462553307459279,0.0948465468976144,0.327966230814469
