group,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,0.109269104264517,0.537873458944123,0.59836387975909,-0.29847376930409,-0.452206037218705,-0.148948171628769
healthy,0.125736199095774,0.363593486341211,0.621240867194828,-0.257412631335326,-0.438731208349974,-0.0187847294560613
healthy,-0.0795855117939641,0.321228358860468,0.512952465756381,-0.165395976150606,-0.70356674910123,0.0219276715305537
healthy,-0.388992023471482,-0.598458255786049,-0.654302316984523,0.490386081262798,0.173531682146461,-0.109377396385699
healthy,-0.297387506758131,-0.0287286619212991,-0.22666456455957,0.0926414794172977,-0.222401451530779,-0.380146818268007
moderate,0.202646510486099,0.4332464195572,0.521948490564385,-0.529731090450205,-0.533547176356054,-0.173450446746065
moderate,0.0271386961671553,0.393222635969189,0.501283548297371,-0.366235958952695,-0.511534021653454,-0.103727524750649
moderate,0.140415256747552,0.46723915255406,0.354759359194603,-0.356813223853298,-0.484917522894891,-0.127956548638552
severe,0.448603146707754,0.505728608346201,0.667610847850059,-0.501453310313218,-0.483658023960536,-0.0077560624030392
severe,-0.210544396257854,-0.189833187997148,0.345294404215544,-0.207066168227439,-0.223855597590081,-0.076726814059752
severe,0.279835998456896,0.520015071904926,0.499387479344742,-0.137234379813455,0.0648188138299756,0.0924774923217884
severe,-0.251814707095164,-0.0088666302494017,-0.242972639463479,0.122172684000468,-0.167909886111585,-0.486329295782411
