group,CD69,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,-0.061023068543361,0.0469352141557003,0.495287758687625,0.5388814500144,-0.325655226927701,-0.490214588274395,-0.245536102559104
healthy,-0.0494386364111383,-0.0232624279039042,-0.0734745301514039,-0.243584192194579,0.0708103889682658,0.0683621841251793,-0.0205499593019106
healthy,0.0968741266823853,-0.269052740053499,0.244715392790576,0.442625139088296,-0.112299365495653,-0.82825427101644,-0.32884418861775
healthy,-0.157877688084196,0.188439853468011,0.507399431425983,0.36629646894642,-0.441315547849588,-0.422703051132338,-0.241352732081608
healthy,-0.0430393834973138,-0.237006589860412,-0.437748267153833,-0.658915855502656,0.496539130845474,0.469588966063073,0.478802148432714
moderate,0.173266635130775,0.412766906114293,0.667717188050828,0.572749004930342,-0.206497735060511,-0.146617633618706,-0.0005753981265939
moderate,-0.0101269408329013,-0.0560092965355637,0.327741818595454,0.510373784342411,-0.38767561087003,-0.62578569003861,-0.152227028808813
moderate,-7.99464306717511e-05,0.343224739136945,0.733441567175451,0.651462633303625,-0.603797354645021,-0.469332310771156,-0.25441182628616
severe,-0.0116485577891381,0.490060090969139,0.533104005514983,0.688667709646595,-0.506485612925967,-0.470520216214039,-0.0954237582123265
severe,0.130729375669592,0.128683931383181,0.0610949356206418,0.784546001866712,-0.119280761178499,0.0018990934287504,0.158920384277883
severe,-0.2232459996552,0.107540926818183,0.0506758974931731,-0.006375184006089,-0.113339965586226,-0.218886980071674,0.0684517807559451
severe,-0.568961123189483,0.352447976544697,0.313268215050142,0.316016184113572,-0.227008549354122,-0.0192966045151451,-0.118781269971875
