group,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,-0.13557376698099,-0.549465485318556,-0.64626837359996,0.299660320172113,0.396587489044993,0.149371907017965
healthy,-0.220456716101375,-0.384158842488425,-0.734766412324017,0.318006710716127,0.443195799545768,-0.147976627009221
healthy,0.0867163174971345,-0.394534595853949,-0.586422691539476,0.178489288187586,0.780238460684648,-0.0557793694043142
healthy,0.136781845331499,-0.0432249020368741,0.0903333439181439,-0.15706621636567,-0.0664107340624924,0.741573203385987
healthy,-0.0929665306534467,-0.648325650432469,-0.427360264212683,0.336792947110605,0.431453655985038,0.416060876874266
moderate,0.325231775415645,0.0388089953087117,0.158638397399235,0.0625077111657073,0.486456538667062,0.348460889498786
moderate,0.178536621279614,-0.255605373096684,-0.458507527575411,0.373116721966795,0.679968114388606,0.0550692379738924
moderate,-0.197244737796154,-0.543685916602035,-0.499507924398368,0.46656786409967,0.492725396551931,0.0402657160213899
severe,-0.481894942032357,-0.526638299097251,-0.687496216070449,0.503312590053337,0.456431282337334,-0.0142751014077989
severe,-0.218039812476311,-0.193331285943726,-0.562677385731023,0.0458978843519416,0.0347543452601378,0.292079758220076
severe,-0.12835178267282,-0.283865037718592,-0.220257995237204,0.0933367007951446,0.160194898226373,0.13396351063466
severe,0.0186635592421715,-0.289665701065986,-0.146514194800679,0.178269953340417,0.308173202232702,0.212936794355872
