group,CD3,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,-0.38021089747441,0.0536552760331792,0.484650544011135,0.550180591082574,-0.29904746673669,-0.455341307429874,-0.205563873212385
healthy,-0.441873241658695,0.197086946396229,0.400512475520853,0.730406529512612,-0.309560621907964,-0.461551631747909,0.0801755118765322
healthy,-0.366488892858923,-0.145690084792308,0.308909585422139,0.466072439368874,-0.131123550928189,-0.753041073598395,-0.0119783634116214
healthy,-0.277080592601316,-0.0062493780028468,0.266252356457687,0.122717250697579,-0.200885160533186,-0.337866993172482,-0.429990113003351
healthy,-0.234801845583098,-0.257014683329153,-0.187666455247446,-0.249442134842703,0.0893643090973664,-0.159436386396426,-0.274972329360035
moderate,-0.385410037483068,-0.112314875401752,0.150583890706061,0.211624742883298,-0.348179872253599,-0.517634890390014,-0.417901402074729
moderate,-0.284165304566536,-0.0610072185585395,0.353590050302029,0.463954854583623,-0.350898757466819,-0.585004719062416,-0.135389417686788
moderate,-0.263911734287744,0.250911855717816,0.675844423528329,0.577016138555018,-0.450262155573659,-0.514819876596834,-0.0597058983695177
severe,-0.334992015963886,0.43580149024837,0.493611364050301,0.659946459674,-0.509573610406842,-0.488213000432653,-0.0151550885515263
severe,-0.298167112792368,0.129461128567485,0.120429178113943,0.596360885533601,-0.117711678553994,-0.120794858600725,-0.328100081234273
severe,-0.127245398771518,0.20123312997226,0.309709447117117,0.200128150146302,-0.127678264468696,-0.231492904533981,-0.0393818039446452
severe,-0.0571122018228463,0.31937120700477,0.595296469995247,0.45748239546853,-0.439955272703331,-0.246918053821841,-0.332410565936749
