group,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,0.270667591448646,0.641826875753444,0.723425041332598,-0.191263466346367,-0.191129456744997,-0.0173539993509964
healthy,0.400439948062985,0.387347054993341,0.737452694705097,-0.333809098624089,-0.33189501920514,0.177989516961311
healthy,0.0995898885014417,0.329837699579353,0.451022574335634,-0.134808584761566,-0.246618087705026,0.151560758311919
healthy,0.343196620242143,0.727780127552189,0.60711079687907,-0.552630255348599,-0.456849668723605,-0.077031591140188
healthy,0.0648935172013858,-0.27202734650356,-0.0613604933434367,-0.0013147999301277,0.125945378782655,0.529712135636445
moderate,0.408445954595228,0.674017856262937,0.531439375829125,-0.157557109836639,-0.0937369894156784,0.076036369414407
moderate,0.0689119327812574,0.0894640745552425,0.170052388553975,0.0994717877569328,-0.043069296613456,0.273226428146252
moderate,0.197571583250949,0.489611971957958,0.335005597568651,-0.173669500747215,-0.196413844772645,-0.0164545105636831
severe,0.643649446621491,0.658841534719857,0.694383484184752,-0.323689204287326,-0.272774467794708,0.165200585628125
severe,0.174488517245629,0.0962018983642896,0.636011269144682,-0.112822185499505,-0.0297741848468458,-0.270618675765129
severe,0.0974429373755463,0.297702176092198,0.163098508396101,-0.352728173215944,0.0004268637266265,0.167418127239835
severe,0.536356217289855,0.739796525304904,0.647243232132368,-0.571660100350345,-0.363102327780876,0.272104521640023
