group,CD3,CD20,CD95,CD45RO,CD45RA,CD27,CD127
healthy,0.380392256936218,-0.0616091836628067,-0.488958575724921,-0.575502721400267,0.323484288091369,0.426963153368053,0.102979669186529
healthy,0.460938584496982,0.0180187585639626,-0.375050708693453,-0.68580458656134,0.290555011603577,0.44838175781105,-0.0713487745872039
healthy,0.382287169950527,-0.012704231587558,-0.32825749742955,-0.478748391198768,0.145942374668509,0.641562862533684,0.0165268895648911
healthy,0.345158776627796,-0.0550211170387519,-0.671372484059424,-0.527518771295837,0.435988702764618,0.376924223911201,0.416866252894798
healthy,0.295586496483961,-0.0150766546880845,-0.611300207449401,-0.375363154949145,0.3541479504748,0.292623704594493,0.561536325252748
moderate,0.0982702274447381,-0.0480789642249211,-0.544543781806297,-0.720842491655838,0.558769824072788,0.435023574705095,0.157594642430052
moderate,0.218411302452837,-0.0672391276766219,-0.522282491872798,-0.651164496088353,0.365206376560983,0.517380764907684,0.0134522581802972
moderate,0.332322456467763,-0.0277262190533612,-0.558395812474917,-0.500088444778743,0.443009187245302,0.495621556616472,0.0642711450389927
severe,0.366289973098522,-0.115569308448361,-0.515408473348156,-0.680763471055434,0.466057961948876,0.454500683395177,-0.0530117244503291
severe,0.195388570889287,0.45276880045524,0.0419750729422263,-0.0948067405462373,0.326037112598283,0.223580104845364,0.142050824308246
severe,0.148993004642549,-0.081372813801303,-0.375238464010786,-0.252615291752586,0.21482830660566,0.220197668658192,-0.0880053468326879
severe,0.354807964654587,-0.115651869791269,-0.351327669897591,-0.22090115800957,0.262178162587451,0.348466151774068,0.207345730179538
