group,CD3,CD95,CD45RO,CD45RA,CD27,CD25,CD127
healthy,0.465467370949172,-0.223735494180041,-0.298158823864292,0.217905929153166,0.204180163355201,-0.0142654557292818,0.223291060252399
healthy,0.445092012201413,-0.331630756390809,-0.627325058127276,0.26984114663224,0.417249521009127,-0.0614718469548953,-0.0581581621750105
healthy,0.220928743475647,-0.195439401457756,-0.153423885235577,0.0785046825006792,0.0045228896544074,0.0937055313919444,0.203763119309088
healthy,0.374422854523901,-0.514109960117682,-0.497930755563242,0.411625406251493,0.485545085936381,0.0443984829095226,0.282343407963613
healthy,0.346574641862809,-0.506744720714359,-0.256284089598531,0.240984409872972,0.402791217804967,-0.0521601976876186,0.469246924958863
moderate,0.21080319856842,-0.103685445033822,-0.259288510791046,0.446366373328255,0.395880838305703,0.0307399504796038,0.107023869342007
moderate,0.393036175851429,-0.247858992155579,-0.160377495089036,0.155456373087535,-0.0304836754827493,-0.049561391468794,0.302397778054849
moderate,0.34258044778769,-0.291865675478208,-0.269688247666815,0.236932402948917,0.373301956504134,0.0224607081658338,0.161457556412834
severe,0.446679885693838,-0.258430446416823,-0.442383949825737,0.468134729418871,0.561417051641802,0.140084958616068,0.15689565993124
severe,0.331603184524076,-0.278146980612741,-0.501391286822432,0.0462399569438396,0.0553159753017763,-0.0707200310119644,0.199920288395893
severe,0.0092884233412366,0.0063674365788566,-0.0330370575351957,0.0196999372843756,0.175432436035545,0.319127715862589,0.0451499946140585
severe,-0.0684708853081948,0.127502335489435,-0.181390672890717,0.0069898334101883,-0.207274738639896,0.592163763524877,0.144795042555234
