group,CD3,CD69,CD95,CD45RO,CD45RA,CD27,CD25
healthy,0.159284191265974,0.0977444831805642,-0.323842821750729,-0.285094701168243,0.280754887964379,0.434884730994004,0.0592858847746911
healthy,0.246779074556049,0.0299552470552378,-0.220962727500555,-0.519284273548199,0.264698026864511,0.234518188240484,0.0734046439261495
healthy,0.36710793076579,0.0411981936477831,0.100045189475223,-0.0683416222990365,0.0314157844367527,0.493832191560362,0.216267309116319
healthy,0.48990375501926,-0.111673064498792,-0.626450625593448,-0.464237980692359,0.415255604593705,0.705273690343723,-0.289357056192148
healthy,0.494693589974386,-0.0943336868725328,-0.573625028597802,-0.390339224733445,0.339298692999045,0.535001587894985,-0.126475583903162
moderate,0.13883221581543,0.206109625562378,0.62651873867856,0.570805111482579,-0.212626691827556,-0.276015741527471,0.313273194194872
moderate,0.183802300610878,0.0024340908832011,-0.282270932469521,-0.461357151357264,0.364450141501967,0.688780814818157,0.0075658834757173
moderate,0.341568888157633,0.115470289717537,-0.24175291670461,-0.239496105177257,0.351342277001405,0.332552036164491,0.0695742229535277
severe,0.316809656609764,0.0971153803156461,-0.397107195520531,-0.548928758821789,0.515628586050652,0.387127983067166,0.151006590003288
severe,0.180822567158168,0.0580571141050378,0.0316630424582863,0.0680342814209542,0.165651031490681,0.097351522834774,0.165575778881942
severe,0.14106938966285,0.006543120023384,-0.179223581533449,-0.174205751534728,0.377551671191672,0.0707800864674997,0.0622366803558904
severe,0.379399499118991,-0.49914850063356,-0.360574157886358,-0.222966116687755,0.212552635240719,0.336558089668668,-0.479438015432837
