group,CD3,CD28,CD95,CD45RO,CD45RA,CD27
healthy,-0.352304681537298,0.0646937904845177,0.491827445786083,0.567733752475646,-0.277141752745602,-0.464005197114307
healthy,-0.435749054122241,0.11316493582864,0.398505182631354,0.703777210898135,-0.27874023621506,-0.472039915738943
healthy,0.0083625355709174,-0.215095003218743,0.12509253782911,0.0822290415972805,0.0546600565375368,-0.556682521277117
healthy,0.473573186770002,-0.106335326493323,-0.391280978416779,-0.240504200671702,0.291143141608853,0.475190151426227
healthy,0.418977322532279,0.0490527458846345,-0.517128132083186,-0.170440364045871,0.0199447298138049,0.296411441608789
moderate,-0.214698332701258,0.134579297649723,0.357474948353929,0.436711720578231,-0.479493852051608,-0.55375315494907
moderate,0.0791780733989481,-0.223623684170769,0.257632091108212,0.484227711236526,-0.295978599209594,-0.643524661975113
moderate,0.345791657325916,-0.135192801700683,-0.077513935758062,-0.15516201051466,0.329114592670086,0.0632315936067197
severe,0.157577018447541,-0.598619919789687,-0.540806872809442,-0.610324050209739,0.396256453347935,0.195398155486499
severe,-0.116348908611385,0.176683203270436,0.426847194419759,-0.003334791818169,-0.0623007570341591,-0.050004997781098
severe,0.215828454971108,-0.181562113194875,-0.278402514221208,-0.195814088297797,0.276631782728885,0.282923261329073
severe,-0.42519088544976,0.0183005413095872,0.301880168068004,0.32875531154056,-0.512552142563145,-0.531552066121367
