group,CD3,CD95,CD45RO,CD45RA,CD27,CD127
healthy,0.260866552863386,0.434711844951538,0.505219755564317,-0.140468683968489,-0.0385078832749809,0.16530205187153
healthy,0.118840930939295,0.107516140001681,0.306554865828895,-0.148631973517908,-0.0024838228411938,0.303465520527428
healthy,-0.0641311266215796,0.195977212821184,0.479249989247323,-0.166381209512273,-0.401282747636417,0.365755906469147
healthy,-0.0762347744786467,0.44532464342851,0.397304610531727,-0.34614217281161,-0.236825585110253,0.4687198585117
healthy,-0.290803861895136,0.65971746259253,0.596580888645905,-0.386997791630173,-0.384953662999707,0.179660560596741
moderate,0.43703311126542,0.111530559476641,-0.0293456373204612,0.241436500243403,0.367934659303696,0.495366575795992
moderate,0.327395501906059,-0.171454814103641,0.0245019577396456,-0.0179810108524855,-0.247061224327579,0.33152415994017
moderate,0.258239765549014,-0.167255934870555,-0.0742912330914816,0.0641843364915478,0.212690128623409,0.0930702533471302
severe,0.440282849333911,-0.271193772237272,-0.455599731282011,0.496863533677635,0.522870699235553,0.124398094947543
severe,0.282627540032631,-0.0764110413086041,-0.303891718502141,0.129960328783544,0.183475103367123,0.159166524460641
severe,-0.0766386162281698,0.245369132614494,0.159427096372664,-0.272530519780535,-0.009095527953109,-0.0474812813722104
severe,0.266579938388994,0.306635403486653,0.283396229966806,-0.167968840004372,-0.0842453158590696,0.339331369318338
