group,CD3,CD69,CD95,CD45RO,CD45RA,CD27
healthy,-0.509672304347603,0.0612153148685751,0.454371863351634,0.491310014157969,-0.220442733131554,-0.405340546006908
healthy,-0.434945962940915,0.0074243869096213,0.401182464004147,0.712278754838215,-0.289433589094962,-0.487060745075268
healthy,-0.254252118583011,0.095094557927308,0.63082646838143,0.757833962954184,-0.251840370939202,-0.61902958260978
healthy,-0.278316502761785,-0.124512060386955,0.378950192022539,0.4308946406594,-0.382737926061167,-0.39486612459926
healthy,-0.42563235529599,0.0297690374757176,0.740603009121166,0.503273633727227,-0.414529914449102,-0.461958256527379
moderate,-0.235254483339842,-0.0308739435017014,0.36453948566152,0.345738806972675,-0.372724340499519,-0.643852725281907
moderate,-0.250350289574265,-0.0048446961684694,0.320903062664927,0.184514765505835,-0.0726761431407346,0.275142661210405
moderate,-0.0476629485088215,0.0594893884515136,-0.512354535971455,-0.553708670302723,0.516630021529359,0.151882371277523
severe,-0.416151104619038,-0.114867204973189,0.198506626046151,0.417531484690339,-0.463814614119523,-0.595292391407261
severe,0.119693256753704,0.128183527986544,-0.0216346765050119,-0.0729826143627834,0.148282743186068,0.187158609111337
severe,0.259690292902033,0.175842106120038,-0.235983738240507,-0.05101659142435,0.297668805999998,0.17344035438505
severe,0.362219841632674,-0.534934476678337,-0.0217375102276649,0.118558422195863,-0.0280730437422755,0.18971709052761
