group,CD20,CD28,CD95,CD45RO,CD45RA,CD27
healthy,0.101515083295803,0.159592682434368,0.568276476432166,0.664335039119802,-0.27414145961893,-0.370868307618888
healthy,-0.0730876763104546,0.157750446760453,0.394235679401224,0.72498223471122,-0.309032433623161,-0.473583399757018
healthy,-0.0443406419212119,0.147164512415368,0.603370758357014,0.695366691745311,-0.186439666088972,-0.653585328534383
healthy,0.0032781104752423,0.194937070188612,0.678988635779516,0.610427057868741,-0.49946174410336,-0.527336451939492
healthy,0.0504623261448824,0.120662390102299,0.624554003934993,0.374708362371331,-0.288470104652705,-0.404723858782985
moderate,0.0759072538994631,0.0292007026495434,0.386761944949281,0.429999690048691,-0.298361683385976,-0.510252476436538
moderate,0.144120327047555,0.105968640919024,0.578448386463605,0.654232961341113,-0.280934993204867,-0.472550867125085
moderate,0.104772326603254,0.257902798781063,0.674716388179752,0.567717981647292,-0.411236462306205,-0.50753071092414
severe,0.103618974857524,0.42547086107374,0.505966770809554,0.675674798045062,-0.476862846164368,-0.487722337894398
severe,0.509911010355992,0.203115495461069,0.313377824217557,0.561103952675787,-0.0042876001205127,-0.0180133221530001
severe,0.161415454022683,0.181249857842614,0.530547250464662,0.377924677034403,-0.0529863491021066,-0.135002604977138
severe,0.149522001572636,0.502493263150783,0.799326485681468,0.733278191486135,-0.660762836160349,-0.405693992119607
