group,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,-0.0898421867007571,-0.551172090935247,-0.617284273150114,0.285680194503006,0.42075202529939,0.202220523696874
healthy,-0.171520824919293,-0.31357596265873,-0.568002044432608,0.258470760425649,0.387494319672455,-0.0431569720371902
healthy,0.157767762962953,-0.339831274506626,-0.515137429084877,0.139329688952954,0.765644496617146,0.0399104718942096
healthy,-0.333632381114909,-0.793230326480413,-0.675496290744509,0.587097215845997,0.58480767643192,0.0797272036387994
healthy,-0.149004279844234,-0.715065274684646,-0.554664232317101,0.447127000672653,0.503986253279446,0.327164036975607
moderate,0.131867433721699,-0.0338509483823514,-0.214466487084837,0.186696215215788,0.161335001619277,0.581582307415868
moderate,0.0381654835725278,-0.376977473922864,-0.51238504243952,0.32655286526184,0.660606748398348,0.0708818142750104
moderate,-0.249269766867024,-0.649069615545839,-0.558514293041183,0.47763130854019,0.515083790160335,0.0651473564223422
severe,-0.545333678440322,-0.579871607249475,-0.701922098293579,0.418947376146725,0.435352394371774,-0.0439082170044256
severe,-0.153344362523185,-0.226093730613794,-0.639151827937942,0.0773943674339495,0.0991646457524387,0.301575295204227
severe,-0.163718141936005,-0.26273872120808,-0.2604228456991,0.45852529292887,0.314563885755734,0.0798574191180083
severe,-0.0385663390221589,-0.344679935617961,-0.107524173410225,0.126892343156853,0.385440885164089,0.102531938113524
