group,CD3,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,0.242603530752809,-0.211710113188601,-0.613766912335191,-0.686019507488569,0.279992657764165,0.382953164436928,0.17008371637934
healthy,0.436955592807202,-0.228448880683647,-0.404320469981749,-0.770353910621699,0.338592442976596,0.471307640585036,0.160716311972087
healthy,0.327136375617244,0.0259724398810496,-0.479387279434884,-0.664408928637796,0.174548279630962,0.77043835964429,0.318464486122869
healthy,0.487329525072491,-0.369501685319831,-0.80062982974409,-0.735746566875353,0.697249977689556,0.640603804378415,0.431391553017978
healthy,0.455669022224931,-0.233623610504714,-0.698345362518189,-0.597192395741146,0.542402895526277,0.635458885637657,0.477729100880848
moderate,0.0260683580812186,-0.309746961937999,-0.619895865883433,-0.705066395258414,0.462184829423221,0.410511349574383,-0.0059330688915352
moderate,0.126309015787148,-0.0934000728529245,-0.573143845311189,-0.69377144473695,0.31091036328568,0.542535081712063,0.0173643002135126
moderate,0.172875563868222,-0.34836794055952,-0.756032697989331,-0.736199178227038,0.499416468484396,0.423281062464555,0.196748937275996
severe,0.226885073010096,-0.554033440867961,-0.614995020994868,-0.744547738613319,0.427888361206165,0.402973285785117,0.042393354798047
severe,0.301806882112464,-0.125903683624376,-0.227931566261732,-0.719931580183246,0.210317712558064,0.14107906035143,-0.0927304183420812
severe,0.0606073860365439,0.222109892808691,0.23893361719857,0.117871110631171,0.3073618389498,0.107815174503129,0.277647215862392
severe,0.346402127396447,-0.102454288218903,-0.496091073840343,-0.242632924425622,0.293174961931242,0.493506947639453,-0.0120837957704754
