group,CD4,CD28,CD95,CD45RO,CD45RA,CD27
healthy,-0.0079175117932199,-0.207675120691836,-0.523536849403968,-0.567379990757902,0.255753499414555,0.318159365194386
healthy,0.0862334137898319,-0.239360902976029,-0.27669007241928,-0.583672682023523,0.280073526953903,0.332825204416369
healthy,-0.0987937041059383,0.133132736554405,0.603338209006935,0.738069577787563,-0.239927320624459,-0.680656653606268
healthy,0.0384599907412611,-0.364454959548715,-0.76063511744821,-0.721363063786926,0.633927237890897,0.609410116717152
healthy,0.235171698760753,-0.151906781652884,-0.642940484154514,-0.684060917008256,0.603463326784478,0.576899703238743
moderate,0.0570352444513443,0.369755259689599,0.733448711308572,0.656858523448643,-0.445616852596745,-0.519471027413186
moderate,-0.326320020969582,-0.095893663938367,-0.286241884277586,-0.364731574037731,0.034255748948891,0.345366432660606
moderate,-0.16596972418049,0.187427940581148,0.465858728539456,0.21648582410016,-0.261493000607199,-0.431376129382899
severe,0.269307899261274,0.634272830857678,0.681560841620925,0.736277734035155,-0.312122280584447,-0.229317410334585
severe,0.166157011948022,0.398423662580691,0.102508016405478,0.47692455645329,-0.0685369290807969,0.152199257247841
severe,0.200330325406507,0.108345267245651,0.204450844799994,0.0933943686840671,-0.0285812444328568,0.10007158538929
severe,-0.528960863534334,-0.502283879926185,-0.493714855135657,-0.686871692510854,0.523825404543459,0.135222620205857
