group,CD4,CD28,CD95,CD45RO,CD45RA,CD27
healthy,0.133741191574617,0.292695263217351,0.596259199015822,0.671349060265286,-0.270707610094127,-0.314866096983984
healthy,-0.0486043354913196,0.277144580512827,0.381331185584867,0.781151669215462,-0.342345523715583,-0.410376689236004
healthy,0.226110188623097,-0.0458905257997482,0.286657665118448,0.561605247474933,-0.172694099211416,-0.601261664177242
healthy,0.125269263437188,0.469665653431159,0.796745898982,0.756229540564767,-0.72433407580467,-0.5127934482247
healthy,0.0015917415542961,0.395139987037975,0.815865893041608,0.676686378852033,-0.476045233618198,-0.354540162609834
moderate,0.122727014141235,0.52761063215048,0.608465318519673,0.585007026714015,-0.251833605138978,-0.0328747626991683
moderate,0.330999855807605,0.0992414089188619,0.463019335527516,0.621258511599446,-0.194491909641072,-0.423209372422135
moderate,0.204966232177739,0.296088462704739,0.579527436428588,0.620118858643656,-0.522933339855867,-0.267717560101208
severe,0.323583205611998,0.233535046050528,0.189586609353669,0.0992978595955412,0.212945155698769,0.28702759671874
severe,0.116733315095711,0.169349070805016,0.0136627975368822,-0.130351060652397,0.0026704563774854,0.25121905962513
severe,0.271004749062231,0.303547220259781,0.540620011613806,0.457038566347606,-0.274485721517714,-0.128494690101292
severe,0.505803926356162,0.617656087628392,0.676919175857208,0.632449664213479,-0.463893803728343,-0.130945143081828
