group,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,-0.190521440095061,-0.610919657632984,-0.688774055365917,0.26896943589226,0.349460516818384,0.157511219031004
healthy,-0.271196206531325,-0.399864119573473,-0.776443921382462,0.353927408573203,0.459440458772875,0.17304947916374
healthy,0.143559296439252,-0.354140658916202,-0.581471464321781,0.150415816229084,0.802871297907736,0.333313208565111
healthy,-0.0531138483388177,-0.16699620306826,-0.0469678387755198,0.159783149168343,0.424362812268888,0.111733510517485
healthy,-0.306215542404411,-0.52443225227298,-0.621180810908406,0.547369246511823,0.496928831205152,0.588878358847747
moderate,-0.433001284671104,-0.389619939454681,-0.777911484155705,0.571078944561017,-0.0783193071191377,0.119304214598522
moderate,0.0235344763238562,-0.406504392902447,-0.586354900543327,0.352255506297509,0.6666313884412,0.0739203782279172
moderate,-0.242888861434393,-0.686598198853202,-0.655591721833825,0.46609333002346,0.521266489238283,0.173724909816277
severe,-0.554356372002841,-0.586819282254182,-0.721803763808446,0.452364184113897,0.407342824783393,0.0524703006059302
severe,-0.227034247360381,0.0777328145179143,0.0064659704986525,-0.0353979814651309,-0.228172026946867,-0.0839537778600627
severe,-0.0876919153150243,-0.391993813209256,-0.252727847104552,0.44057670907238,0.122071720190373,0.0152286874316303
severe,-0.0902803783700031,-0.34213479176656,-0.195756538532584,0.266430786125153,0.315947603668922,-0.126523148694755
