group,CD19,CD95,CD45RO,CD45RA,CD27,CD38,CD127
healthy,-0.266466370322638,-0.324700983390353,-0.374461362979032,0.0608523803997468,0.232333217512996,0.0508900283402232,-0.109994813547624
healthy,-0.0665459488731958,-0.345835958939985,-0.618068873797111,0.252373101040481,0.442985456575335,0.0915488048774025,-0.0197715390533949
healthy,-0.190477263611522,-0.166405010331435,0.009224251694371,-0.0449904278839776,-0.389080284051675,-0.185986100347668,-0.102102212245723
healthy,0.0307305991143648,-0.781351755247955,-0.770230107783854,0.658299033754605,0.494469544849349,0.377651024532806,-0.227404657209873
healthy,-0.0534820784545075,-0.704134123794108,-0.650098774667367,0.547105502810076,0.519689664023545,0.559797665384154,-0.15617990566199
moderate,-0.101210452749482,-0.578143854117825,-0.708997217175251,0.443148861200934,0.32222275741112,0.0042793161710238,0.0250206275937841
moderate,-0.249439498429074,-0.657280774029951,-0.605656553937407,0.14155240690752,0.134866596202914,-0.104388679196507,-0.0041875988956865
moderate,-0.136908066389707,-0.671774209583031,-0.766321150637271,0.516860075228661,0.277866966769989,0.215240425193835,-0.225915642924327
severe,-0.322474234476452,0.252497478013238,0.397992802910658,-0.504743553796268,-0.470989284629978,-0.125865499559328,-0.188277815815166
severe,-0.177069501198976,-0.27070879203868,-0.0110494493986879,0.181331697163696,0.131301487346723,0.143386587267928,-0.207803042752793
severe,-0.521826865240239,-0.0041021706452382,0.0966192246028238,-0.332306667928211,-0.191184685331835,0.0029007169339295,-0.136187164160044
severe,0.169232933407037,0.200698855068892,0.0036821111701014,-0.0567007272450743,-0.219453546963949,0.319967688958097,-0.567682832827183
