group,CD3,CD28,CD95,CD45RO,CD45RA,CD27
healthy,0.305553184761253,-0.0412552583875616,-0.472390880287181,-0.522043174216738,0.322231407165549,0.494023801218032
healthy,0.385210240615974,-0.136521804467877,-0.357807193070299,-0.627834291115767,0.279319199913031,0.457715075398744
healthy,0.346443243941749,0.183035234904309,-0.340648480332593,-0.516274696863263,0.146334099903626,0.818974280176771
healthy,0.444372742585062,-0.35785393283627,-0.814231158086565,-0.721254351309351,0.652209371016613,0.592122591772952
healthy,0.510346801119881,-0.132634486710295,-0.688641758328109,-0.600184707600656,0.495430157672678,0.597786585276187
moderate,0.222344978988749,-0.0074475434797538,-0.395421205891591,-0.315116856332899,0.378349855816158,0.654111872980052
moderate,0.225562079058687,-0.0645152347661328,-0.479136047708162,-0.615798701856848,0.362334649701321,0.565802464334265
moderate,0.341403688276929,-0.133551422464837,-0.516385280285921,-0.398133351010204,0.382706400172112,0.505986111337412
severe,0.368803071090866,-0.290390069400472,-0.365189521899461,-0.541459175407653,0.55043654167824,0.518843665056831
severe,0.179613015563877,-0.295769379063744,-0.230492956704538,-0.640759385196556,0.100423223315383,-0.0192790080826251
severe,-0.0876861123289627,-0.0940561442600408,-0.425711195895811,-0.0191527363502212,-0.386915551773995,-0.0468220924478337
severe,0.176763394531686,-0.456460202740533,-0.732707936683683,-0.682168086419606,0.639816495645443,0.502824002354832
