group,CD95,CD279,CD45RO,CD45RA,CD27,CD38,CD25
healthy,-0.547046618046949,-0.173382888703071,-0.583151084862835,0.151043344499903,0.342265698700157,0.114877714386245,-0.206662660954348
healthy,-0.32447924886155,-0.012952916762415,-0.522241573757864,0.221536827415994,0.442223379756496,0.0796270789459945,-0.093843221826151
healthy,-0.233037668482568,-0.0094030272764962,-0.293263435045157,0.0897700006670777,0.631041015239848,0.220561057707658,0.0656900376645078
healthy,0.841091999819463,0.002694486648588,0.776344126611643,-0.655228381621209,-0.565921424755972,-0.362614388707627,0.310574369347775
healthy,0.723508742652764,0.0097466604353328,0.709011280593336,-0.578624550151779,-0.560436322196698,-0.493712896708942,0.139194565009912
moderate,-0.362357987933656,0.0747987510347387,-0.296597418047826,0.365791082281332,0.657609872208882,0.140022835457086,-0.0219065503253292
moderate,-0.363570171936478,0.0430238446527986,-0.469256700820299,0.341788772577444,0.493756863270458,0.10804410275791,-0.0218419834920059
moderate,-0.553846610469287,0.113792329745876,-0.325750117899225,0.253678133112446,0.510426321450827,0.139360044356125,-0.175154383108249
severe,-0.36449852624527,-0.015197129890911,-0.482000823522355,0.425755668319915,0.590099462194502,0.0850109666219702,0.0158878254351217
severe,0.201884563992667,0.452941650816271,0.606582782568876,-0.113079909215608,0.103755761376352,0.0898907509383629,0.127393284591394
severe,0.0783003007552518,0.0603621268712213,0.0623284806574617,-0.0933620672264358,0.167497873529335,-0.150651607762598,0.120995849641426
severe,0.396373828521809,0.0601926618446705,0.272098131359276,-0.268927336343614,-0.349716661570426,0.180917574502037,0.454640256171213
