group,CD8,CD28,CD95,CD45RO,CD45RA,CD27
healthy,-0.0614563529793997,-0.315041095593409,-0.532903894202537,-0.575935228144784,0.11684294508592,0.213828143267813
healthy,-0.0019107039512753,0.101209526404676,0.229440589139959,0.424895859427982,-0.205897133834953,-0.318598366086898
healthy,0.141277032836227,0.0160206588056136,-0.212672417293918,-0.450590541175498,0.106989011272583,0.431818315536437
healthy,-0.085740327792301,0.0339411740852225,0.32759999582731,0.305588311649035,-0.355561438316593,-0.349265829568965
healthy,0.0024176754208599,-0.334399120616567,-0.738626180297493,-0.709947752751688,0.531705720303066,0.347258947783944
moderate,0.526530779816462,-0.192651789517684,-0.143184579464451,-0.521003920459292,0.588672234707492,0.221937219493845
moderate,-0.0420218519870081,0.121021020606006,-0.233793984316024,-0.387755965229675,0.126480103648329,0.516000766433181
moderate,-0.0006512814302212,-0.376100434152561,-0.688122797101364,-0.79116386820686,0.622358207938106,0.307859691573874
severe,-0.0525854792821644,0.515851062888845,0.540815103147334,0.698074987254955,-0.505994078932041,-0.425097413677825
severe,0.0103865637097363,0.0348429412378846,0.141855715365268,0.530981014302346,-0.0624971947601995,-0.144521268000739
severe,-0.309266212600833,-0.0355555168884273,-0.102356761010385,-0.214360827854799,-0.181077505723507,-0.333710878074802
severe,-0.196454386260952,-0.0242406483019862,-0.2873308555918,-0.113153118804745,0.270626088434243,0.42443829373298
