group,CD3,CD28,CD95,CD45RO,CD45RA,CD123,CD27,CD127
healthy,-0.326703330432452,0.0956594029239579,0.538778883399646,0.608805318411459,-0.300607056261698,-0.0267932390170206,-0.441212932280043,-0.184693998600343
healthy,-0.437568706879605,0.223528796841708,0.410555149270314,0.766397445738526,-0.329413613731953,0.08057061537784,-0.466848787351377,0.0967240316744425
healthy,-0.284577860579756,0.105670504178985,0.577119454906419,0.76478895687158,-0.246320760384275,-0.0211255878574467,-0.683951359406504,0.0808775510714662
healthy,-0.442475008110276,0.376018241070076,0.838966738584857,0.68125798833019,-0.564075642201182,-0.0317436150298776,-0.520399519033059,-0.102787837270647
healthy,-0.466768443616516,0.111223374637493,0.679227065047472,0.523875197624999,-0.406851512566064,0.0655729414202855,-0.554046035236049,-0.271077541391519
moderate,-0.224121229924227,0.130617481003849,0.490280258490708,0.520842679850313,-0.396799267013425,-0.0410809086698186,-0.562213419098943,-0.294824072386131
moderate,-0.227777038778194,0.146017782770727,0.566696800775009,0.652060822325654,-0.316224919354607,-0.0139507937055163,-0.475415800411957,-0.0553156073895889
moderate,-0.304041187624589,0.218129072420902,0.591063792109634,0.467874084730653,-0.408162400336228,0.0315317467145753,-0.505953322245432,-0.0577548094112912
severe,-0.345687247141636,0.412368889216056,0.48174267595875,0.654799722580838,-0.505570124413857,0.0049942675205374,-0.504129205024532,-0.0260091176653951
severe,-0.367693214448292,0.0980968470159703,0.159150195171606,0.520624722892634,-0.0745294086774782,0.158515517127438,-0.14591776459545,-0.301689753878937
severe,-0.0592114274282224,0.160192500701081,0.31632059063406,0.381456807536818,-0.0079416795219153,0.458170514777067,-0.119215827691507,0.111690484341782
severe,0.0397462233735776,0.489110486805888,0.529000438200056,0.650937912908064,-0.531192469071028,-0.15207261275455,-0.300406479954,0.530502446209058
