group,CD3,CD28,CD95,CD45RO,CD45RA,CD27
healthy,-0.256675567305452,0.171549450124476,0.554869987805852,0.637218402472143,-0.351358398265169,-0.479151972423699
healthy,-0.404583701288699,0.215140900118379,0.419205038980592,0.780203964076522,-0.329611636651115,-0.477016277564505
healthy,-0.314953095007309,-0.0084896432064871,0.442441283971531,0.70855322188664,-0.252821666393281,-0.774707883279675
healthy,-0.464419313510856,0.372830112629192,0.822370202106272,0.72883124101181,-0.644420596161323,-0.658596623271585
healthy,-0.454409392896006,0.161845188387658,0.751045785233636,0.589497254233131,-0.486927349001753,-0.563205780009182
moderate,-0.0340197420532492,0.326269361243307,0.65729361942511,0.63307008388608,-0.495932305405851,-0.560873212581363
moderate,-0.152976553066101,0.121432361973214,0.554213477335249,0.714278032541172,-0.3693064796954,-0.519657433326054
moderate,-0.242263232294126,0.332019648052524,0.730010381549858,0.638811369519489,-0.585671142874877,-0.486647364524456
severe,-0.261223551097366,0.51197722650782,0.573792632651679,0.732104195307697,-0.476776296599842,-0.429961929349544
severe,-0.292316839206929,0.185766271568337,0.288560735720278,0.683411404896154,-0.0601344585643931,-0.0748974124806225
severe,0.0613658334668144,0.413034467412719,0.626798487186212,0.479530393899176,-0.0859060173349037,0.0459822678575451
severe,0.192909695607156,0.473367068424809,0.575678358527485,0.485918162893524,-0.427501760285868,-0.146620987550463
