group,CD28,CD95,CD279,CD45RO,CD45RA,CD27,CD38,CD25
healthy,0.201272128117317,0.546422723229634,-0.227903515590615,0.667482905708002,-0.310474907780822,-0.349958799277342,-0.186399020592868,0.126933820314487
healthy,0.0946500285730253,0.390184782008401,0.0252854076547189,0.658150902581372,-0.253903659644209,-0.457980891954666,-0.0671918628488479,0.15887761833443
healthy,-0.119538543442353,0.305836810680603,0.017798046856097,0.37813529406593,-0.0811861454136178,-0.728085714534263,-0.249969832106997,-0.0404692488187767
healthy,-0.365092633968697,-0.770398584190344,-0.0663533001226748,-0.680777593211016,0.49814857379955,0.325780236463314,0.229859342341575,-0.371168296787001
healthy,0.215145593061059,0.436106127508197,-0.0256850275121557,0.505919674903532,-0.453587980846654,-0.619519462246872,-0.488248799123124,-0.0701050015339434
moderate,0.26958741305848,0.586694027400011,0.0259039784819226,0.58924595072754,-0.448008059088245,-0.577338023715549,-0.106844555511239,0.154912138791927
moderate,-0.531119010372346,-0.401877007170969,-0.199354101635796,-0.269639960111243,-0.0390877560251025,-0.122233119683274,-0.111455147515858,-0.50914566690072
moderate,0.0712493271679355,0.391346853859653,-0.0973476330269754,0.220815663746267,-0.206327489665122,-0.506651227356216,-0.105000438229058,0.028683387377038
severe,0.335577695245567,0.400009330237631,0.169347939540548,0.433599269179845,-0.0911581471080422,-0.259942025790948,0.067943871117714,0.180785210385807
severe,-0.149585918308273,0.105795549232941,-0.466720814931808,0.0064942725630647,-0.13795976327583,-0.218094605574226,-0.160160500363123,-0.0198307255968766
severe,0.241361153982768,0.404254735272058,-0.154734783940973,0.287367405736334,-0.404137677712662,-0.211290669638031,0.0642865310997899,0.0179834553838846
severe,0.394802828137871,0.296449754357562,-0.113883390223947,0.421981950221232,-0.298864308312839,-0.0489031862680496,-0.311793942366029,-0.0449017847705221
