group,CD69,CD95,CD45RO,CD45RA,CD86,CD27,CD34
healthy,-0.153972599901746,0.352424072001035,0.356930496953531,-0.220160250458734,-0.161722186527388,-0.241629095793416,-0.26530492887043
healthy,0.0425092822652338,0.101416160957085,0.224215437587914,-0.101721766649531,-0.0325080284862146,0.0478765196510662,-0.0077576764258708
healthy,0.0766096993686896,0.304322099586068,0.435541769205281,-0.121938440492923,0.0819070315060705,-0.330300727403573,0.138597990296431
healthy,0.033644481775169,-0.639394454769416,-0.566025865922065,0.524087743722743,-0.0122725493462583,0.425394248749154,0.024394767711296
healthy,0.0612144632740818,0.790862294072612,0.436195573750867,-0.242109423211736,0.0640038737867539,-0.115530773334131,-0.0146783857881569
moderate,0.0614465713977768,0.526708179303198,0.160601019524524,0.0534724661920061,0.0303146999443608,-0.205718281294002,-0.0274405438917117
moderate,0.0877355600216088,0.440032430125473,0.592156237080282,-0.157410205611448,0.042664479247449,-0.319480569013044,0.0386406456443803
moderate,0.128580605622397,0.197468174380201,-0.133584257024291,0.263490473753477,0.112095818000624,-0.0456880834280036,0.102793507906856
severe,0.0430027395597457,0.36815771095696,0.395165209432946,-0.312085442501036,0.106093253654978,-0.494418532202022,0.0424583487779273
severe,0.0656451131837558,0.0354703573847,0.140329721659809,0.0152905319625945,0.516768977007649,0.0699883833907617,0.0093588654824981
severe,-0.078668560075435,0.115236818025125,0.0561461832314725,-0.349966594021392,-0.134635925383631,-0.104487348557038,-0.0866556015275012
severe,-0.567892309497847,0.0376932887001429,0.121128179218619,-0.10682349853526,-0.213114781470396,0.0297354126673568,-0.4510948975886
