group,CD3,CD95,CD45RO,CD45RA,CD27,CD38
healthy,0.268655554720791,-0.535433505150505,-0.646109487176837,0.327595396148159,0.261814111928171,0.223357913876591
healthy,0.294440327449822,-0.335291427961018,-0.548080493652306,0.268175814813973,0.445957276219788,0.157229527152316
healthy,0.393104061433517,-0.283247486479862,-0.510016096613187,0.239627814317869,0.591600864125327,0.328093836333489
healthy,0.430485547746593,-0.712750336390724,-0.65887297549526,0.637711936790101,0.615798886482998,0.452676818345414
healthy,0.43128755264069,-0.716405231172852,-0.543009906585746,0.444044899752251,0.40780782735328,0.289324744544906
moderate,0.195179106224079,-0.232190197710505,-0.212060773105168,0.405933607398873,0.47868811747503,0.27912802551221
moderate,0.185778641504785,-0.512969868016964,-0.689594223837108,0.355363966272405,0.469361759305342,0.137575765407539
moderate,0.353792508828834,-0.31397433233267,-0.24956342430327,0.417200187800629,0.38784148569841,0.294796082261214
severe,0.334171752102867,-0.323859798471452,-0.47831292882123,0.560725411340238,0.423418769609091,0.191280565283851
severe,0.0443379830250396,-0.0412704398976938,0.301031754461768,-0.392551281449196,-0.0705904995593982,0.0231692144937973
severe,0.128935757751404,-0.365134034728444,-0.144870802937143,0.280463336332481,0.261544935893547,-0.071974363927002
severe,0.167392258889974,-0.673940825556239,-0.545035479709306,0.521717497476182,0.455191604823378,-0.0059730034341762
