group,CD3,CD95,CD45RO,CD45RA,CD123,CD27,CD127
healthy,0.322823558748946,-0.535797961187881,-0.586185919307231,0.271901248267854,0.0040926300627267,0.473451159380052,0.20381915065574
healthy,0.447582423455014,-0.398420828944059,-0.712283345461506,0.301264284206821,-0.0737919172088822,0.469651077018358,-0.0628481521196922
healthy,0.359078328224993,-0.364041466045859,-0.502500634630364,0.129832979508503,0.0246109154504912,0.765535394194316,0.00947757848006
healthy,0.391891640107465,-0.401267773512509,-0.287233037683653,0.233697333120392,-0.0767739244403646,0.461402310778142,0.324134853837864
healthy,0.225674901217309,-0.266666962413154,0.0323202676975543,0.0113622117883131,0.0381646721968182,0.292931791342035,0.410299148789147
moderate,0.258423574740663,-0.416954752335582,-0.437916035948693,0.390699819338595,0.062695799955187,0.603055424275366,0.307437684320482
moderate,0.218350695711674,-0.459518744202752,-0.584351672061228,0.332890833855513,0.0411752400233665,0.586248656819914,0.0402715745111023
moderate,0.278331995007621,-0.647494180604612,-0.53425736179457,0.392947611665041,-0.0525563016155619,0.519023610217885,0.047490655382338
severe,0.365310305923902,-0.469247188848569,-0.641018441296311,0.501239199212247,-0.0052603800580465,0.519582976527958,0.0342495915463075
severe,0.362524471398936,-0.204587948425168,-0.552860774258131,0.161932262125295,-0.0785117686296684,0.154403521796618,0.235954048567093
severe,-0.0221006420012476,-0.271656130947033,-0.0813365902528494,-0.0752079541525564,-0.528004779480891,0.0988029109490937,-0.13305675431189
severe,0.200703420607935,-0.279206817004357,-0.147645981483677,0.352197404053375,0.255614045354925,0.406170174440559,-0.0772432171146662
