group,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,-0.224097125934454,-0.614894409722542,-0.702896411636806,0.30299879847384,0.302766755513927,0.184614738280441
healthy,-0.348071358926674,-0.333914999351244,-0.58922112653227,0.288029144425402,0.349980003710856,0.158524866548881
healthy,0.193887907458051,-0.235524361432497,-0.46025228062882,0.122254846539164,0.688902243197339,0.295771942158844
healthy,-0.30060306907988,-0.772805413780471,-0.645101600014093,0.612871415813464,0.632528607922981,0.37687625330034
healthy,-0.203748503069232,-0.671059802667959,-0.62891751605525,0.599437679299895,0.606082831060748,0.528959917314415
moderate,-0.373749237667401,-0.543456073090271,-0.562135882980256,0.573990644469705,0.326522267704039,0.262184998589277
moderate,0.0541603246274561,-0.283873156816056,-0.538920106023019,0.318220034635779,0.644544300567401,0.151057232878593
moderate,-0.145616303748019,-0.61480493459241,-0.416299777490226,0.467742705771351,0.55837986273716,0.286160512719204
severe,-0.541867042619277,-0.569440359428449,-0.605345444248264,0.528036806224959,0.308388052344353,0.190905387691481
severe,-0.0745261709640534,-0.121786854131581,-0.596768920439384,0.229438618899525,0.102916218205242,-0.0305771617447542
severe,-0.246898716701379,-0.452348226541183,-0.243363455630296,0.333534800508258,0.202639269406219,-0.0384806116890021
severe,-0.184850521190815,-0.529067105434415,-0.367173397227181,0.454206963623577,0.521351796459195,0.0258455276462832
