group,CD3,CD69,CD95,CD45RO,CD45RA,CD16,CD27
healthy,0.338572142273329,-0.0579761518940696,-0.566602494153738,-0.614412542619066,0.221388073992903,-0.120788288558666,0.425968967982466
healthy,0.453957826128299,-0.0011853100640307,-0.391714506761336,-0.718643113021753,0.318848286265733,-0.0638918807196809,0.493025827267657
healthy,0.109221288366503,-0.152097172673956,-0.325998692927991,-0.425528904688188,0.0729711122243004,-0.124078264777656,0.624312420425876
healthy,0.43637687548933,-0.051003658082854,-0.810500407381059,-0.758873389334084,0.636445368444305,-0.0548196829944915,0.61256468498744
healthy,0.0058652746499936,-0.358270915297174,-0.272166709502204,-0.0527098493504936,-0.184437508971048,-0.454571899776384,0.0483974435645302
moderate,-0.12038979715979,-0.206268469336763,-0.512920520961997,-0.41945252783995,0.123747144011671,-0.248540643140908,0.273548744974548
moderate,-0.2784599329197,-0.122731643542024,-0.0196229852929787,0.0490866638066217,-0.206317326285905,-0.172575340307708,-0.0982794376633432
moderate,-0.172980900987894,-0.226646381649799,-0.28552812747304,-0.230816174710924,-0.0865425862404694,-0.223312542981455,0.0443782639341759
severe,0.0550781568469619,-0.17553794203928,-0.122004600665669,-0.0677388749772415,-0.0924306906781389,-0.0726367532994951,0.226421734662026
severe,0.373512882786306,-0.0175960430136131,-0.19728722555867,-0.599567105116297,0.129987101084466,0.0015659457123823,0.172675884551502
severe,-0.0969487298285011,0.0259890867392877,0.138955178887181,0.115832133013662,0.0091340546024315,-0.127422293416694,-0.0734598251092428
severe,0.0488444187448968,-0.61490532796175,-0.239851063112544,-0.105173321477191,0.0621807038300349,-0.286802556129155,0.0817370271609377
