group,CD69,CD28,CD95,CD45RO,CD45RA,CD33,CD27,CD34
healthy,0.0958721794956596,0.217601837595381,0.574761383717399,0.626264208964483,-0.0954836523825878,0.0762571851320942,-0.11242888607861,0.0133837113377805
healthy,-0.0087108709980789,0.400565772242338,0.394408647669239,0.793255619255886,-0.367714330098607,-0.0255089619444828,-0.376887373036097,-0.042527104895582
healthy,0.0906702223075993,-0.184561580577536,0.242153179543759,0.50343252443963,-0.167419223711619,0.0633613587886998,-0.68714200033935,0.0692642575917728
healthy,0.0627121120818052,0.385615434143733,0.824377123017542,0.771370968408924,-0.687394284603863,0.0314095538334319,-0.61075332323167,0.0511451965347532
healthy,0.0696337698073366,0.11800630934343,0.691987681058581,0.5499094398842,-0.403765486455282,0.0898590230325345,-0.507999401676301,0.0612457616926223
moderate,0.153993316784327,0.419075581095679,0.742638695213742,0.611691503174443,-0.242100250603076,0.15752001895445,-0.19497488945431,0.176801050430095
moderate,0.107690107694384,0.214259328652562,0.609408616658671,0.740881635393465,-0.286244248146322,0.0785068736124726,-0.460542700878391,0.0584664164485818
moderate,-0.0043250112243777,0.323712233720228,0.748932623518837,0.53522160288802,-0.532732863868395,-0.0158708616775516,-0.480577559636163,-0.0395708368906468
severe,-0.0558225450069769,0.456179699985763,0.484628961396594,0.647174059516048,-0.539252068096577,-0.150609871949794,-0.453236290089853,-0.0584533353622536
severe,0.0007055968076015,-0.046564346965342,-0.111222048470087,-0.347858086073042,0.101513468822799,0.0048006059370411,0.143108803149748,-0.106835553454895
severe,0.155515728939536,0.389896682226376,0.635829718621297,0.424245404195165,-0.14575429172095,0.0755388304893159,-0.0081979530089676,0.0482740162781171
severe,0.517302429425717,-0.249446718933381,-0.0520033154230285,-0.165447042007699,0.0883549119478454,0.463374429724055,-0.0600974594990483,0.460596945921357
