group,CD28,CD95,CD45RO,CD45RA,CD27,CD38
healthy,-0.0010380970655959,0.454948777929014,0.520494732046597,-0.247046252055595,-0.461985926432355,-0.200756228183175
healthy,-0.023761038387692,0.23346154425448,0.362301326508807,-0.103239087959586,-0.25737832468985,0.0630534714550027
healthy,-0.56456846011245,-0.36522463169638,-0.500750276375001,0.266199199861211,-0.302025961921986,0.0665002092434594
healthy,-0.276402400811541,-0.641419945119734,-0.636734326628856,0.604439737321602,0.681932268070631,0.377300673292871
healthy,-0.120848521875235,-0.250877520528851,-0.421657875720205,0.561780729554112,0.419729701076584,0.614907565485943
moderate,0.0716626965966755,0.459514932494717,0.416516065654526,-0.158458311386439,-0.358341277130962,0.176241214634472
moderate,0.0388810600778922,0.424665611848705,0.368810928619964,-0.116145576478427,-0.171431259760927,0.141090131253278
moderate,0.304841212241391,0.46579753784865,0.308355116160484,-0.132183819831766,-0.0781545807586235,-0.0048674529150916
severe,-0.3350936152574,-0.324535368120908,-0.468046057512804,0.51670938868628,0.365598994812654,0.151099249309795
severe,-0.106672977391413,-0.155449133150921,-0.71439779882329,0.156896811647106,0.0990849657665543,-0.10668547513997
severe,-0.260343740987441,-0.497630138332491,-0.283790069827973,0.0555350642075697,0.145968297167053,-0.210781606957221
severe,-0.0463974207820305,-0.397559736773521,-0.261783520467843,0.253731467450186,0.372144908531234,-0.174211574393357
