group,CD3,CD28,CD95,CD45RO,CD45RA,CD27
healthy,-0.24697512449436,0.199993965638854,0.609824272904443,0.685231674638277,-0.294559556309673,-0.413217757088184
healthy,-0.414960431372246,0.18726670117244,0.403381849171586,0.731161535879598,-0.304251278928059,-0.463575798156612
healthy,-0.344050112911113,0.0106805302786421,0.477933824110304,0.697036972417879,-0.231207097884507,-0.77735268554058
healthy,-0.486801464551137,0.291552013352185,0.779816796639767,0.681362674836216,-0.612055699553299,-0.64686483651609
healthy,-0.449590336650411,0.17017801140272,0.744361722935335,0.55988513707548,-0.430610773687182,-0.597195165634007
moderate,0.0538756335439268,0.39701898231164,0.725523633311611,0.734089346675917,-0.447315667550834,-0.404822846021412
moderate,-0.188678943478965,0.0724200282181453,0.50601563504486,0.66564731108121,-0.375173329685506,-0.546745333487619
moderate,-0.297705839483477,0.234696588106968,0.635948037284716,0.519378325457949,-0.453022903582306,-0.529208689061301
severe,-0.256333698611434,0.529429677817169,0.588596000567881,0.741047314015404,-0.461312672793127,-0.411468685482817
severe,0.110192421471445,0.0249626565510993,-0.0202575935639529,0.405759581530099,-0.0387385517602665,0.0367677972111393
severe,-0.136013124360143,-0.16926763213624,0.0503676303994849,0.0113751157130494,-0.237200582145587,-0.1092056135783
severe,0.0187239709047859,0.4814560849602,0.705978628679746,0.673527470984265,-0.624092726953049,-0.342737574821659
