group,CD3,CD28,CD95,CD45RO,CD45RA,CD123,CD27,CD38
healthy,-0.39147863010507,0.0023201312923927,0.335252887362054,0.313868953381725,-0.257491549974245,-0.0596230970115988,-0.550424937784017,-0.198315178449582
healthy,-0.384330965821589,0.109856598103022,0.251938714550546,0.524152844360754,-0.23751083518723,0.0051171165511375,-0.333109342742044,-0.141740995725983
healthy,-0.35463398176776,-0.305756846090691,0.0028705506172447,0.150644847511826,-0.0177441203889407,0.0223442073305175,-0.615661958060704,-0.22126364962082
healthy,-0.451645777927406,0.0498620349251455,0.369516575677708,0.313714056729899,-0.310656498540344,0.0302002342089727,-0.564116012824316,-0.205013175681578
healthy,-0.475106088845149,0.131252697436537,0.591400143808782,0.537122222230229,-0.489414086037285,-0.0050490549544607,-0.629540202291755,-0.427516959755613
moderate,-0.17610517928225,-0.421223243372174,-0.623556408340854,-0.501864184280838,0.262369372135688,-0.0302022345464207,0.0895891466945454,0.0306037166486905
moderate,-0.331259900418724,-0.214499268147437,0.0198362268948624,0.0778077394609132,-0.26647310499676,-0.124816452018897,-0.408312936014564,-0.116689459705915
moderate,-0.307041062028398,-0.0152322994199628,0.0813073597437356,0.0510345361738299,-0.0632179085027599,0.0355005906504925,-0.281298034239105,0.0255750593912585
severe,-0.409944475774989,0.166990798337261,0.222049319465222,0.431517806241229,-0.371141110994714,-0.0599348747314633,-0.506383809586994,0.0022939409818298
severe,-0.357421932332168,0.0697864628342695,0.231241902224215,0.615265694204457,-0.138431342841464,0.119805837342799,-0.195485490227291,0.131440528207711
severe,-0.0521838401354224,0.0869056190264235,0.264559103415423,0.199974971017371,0.0591025624300137,0.440131894604936,-0.14193035575877,0.280950631714756
severe,-0.490041985680766,-0.028544060884621,0.264761739700396,0.120453784444848,-0.19255752130811,0.175575644378803,-0.368117637743375,0.147975246983256
