group,CD3,CD95,CD197,CD45RO,CD45RA,CD27
healthy,0.364215972890727,-0.539125570061764,-0.0540969874235774,-0.594182608863534,0.251902104586375,0.434443331714528
healthy,0.43925506707088,-0.366727291437973,0.136414665682108,-0.661259808721921,0.281617922920756,0.446265660910031
healthy,0.345822381700334,-0.438998093756296,0.163829495808511,-0.529304758247634,0.145674993962246,0.651016250207281
healthy,0.510826519250789,-0.733834964887849,0.154102523462357,-0.658166275042349,0.59883163315305,0.652310057096542
healthy,0.413061621950253,-0.634177438473493,0.37052198849645,-0.502029491811222,0.444938020513005,0.536811160209944
moderate,0.270753643973084,-0.372841337619021,-0.0188893102231941,-0.421875895900894,0.390219096825967,0.591227190833712
moderate,0.267127772662486,-0.524309903859514,-0.0224212452831927,-0.584265152313328,0.292790373348075,0.467592323607464
moderate,0.294078465113468,-0.537609332415105,0.0554111757249742,-0.395731730652198,0.291724446263426,0.493892814062616
severe,0.405448772705619,-0.378559000348057,0.104995503039608,-0.551671449497695,0.446594134982834,0.571969754556363
severe,0.317549899227453,-0.285615573366828,0.0135116217536722,-0.618405282641223,0.106604237970965,0.0158816405873159
severe,0.22140022631863,0.071296441789426,0.0215509935060804,-0.182195654314686,0.179224075331148,0.140654500719021
severe,0.334824398442152,-0.42485510070747,0.0160935208303212,-0.307203025664931,0.333035070234569,0.351044223884195
