group,CD3,CD95,CD45RO,CD45RA,CD123,CD27
healthy,-0.397699374433139,0.438194424612048,0.451978611935143,-0.30842708819448,-0.0725931481239243,-0.536184323302402
healthy,-0.357954229241194,0.329793859229914,0.645208185199948,-0.291506495238178,0.0362812792503036,-0.387472154063707
healthy,-0.354287326103868,-0.0624403222849726,0.0699174762575488,-0.0330207768538951,-0.0593362199672594,-0.553875312725663
healthy,-0.512530351673463,0.696166379572524,0.616871405038187,-0.568411613106978,-0.0722772984385471,-0.620246552358668
healthy,-0.42119416394972,0.437101029720063,0.240674750283209,-0.286988749704373,-0.0462367127741068,-0.432842509435309
moderate,-0.315552735710898,0.197120022280905,0.273601825833891,-0.429568194950224,-0.127128466957332,-0.480967979106775
moderate,-0.324936885343521,0.431248506862127,0.518115675071661,-0.336030546012464,-0.0666728313476398,-0.261605691999226
moderate,-0.317169931968583,0.297829267078087,0.197847733275629,-0.276640533860907,-0.0238638393880868,-0.389632756102918
severe,-0.34277521903941,0.384230643765934,0.561109244946482,-0.545804111653908,-0.091702248031314,-0.470016259574422
severe,-0.329105313093436,0.165929356971174,0.552666541233222,-0.0761436493999237,0.0874834478539269,-0.0979096053270007
severe,-0.0580912401223106,0.354091800342228,0.201403981096544,-0.0531168486944122,0.441838748385689,-0.204646323370676
severe,-0.0490578361951586,0.518695780409743,0.33003211491956,-0.324655653884823,-0.103147287346749,-0.235754199001199
