group,CD3,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,-0.286082752081803,0.140295150237206,0.478726215235022,0.60599524611166,-0.374208733951181,-0.470786708945279,-0.0905506721327604
healthy,-0.430347426924402,0.117036560427053,0.385978327998442,0.681251615133022,-0.263254176309613,-0.445643526832768,-0.0149016849835137
healthy,0.13102113927592,0.527997784160646,0.397032457487739,0.432945203350519,-0.158222369298545,0.16098110133853,0.345804060875495
healthy,0.506122296466557,-0.313642043391449,-0.774456586096777,-0.707151631622197,0.622609607722631,0.6568612716429,-0.124020363670235
healthy,0.45991834581436,-0.0855419178538819,-0.585628120068113,-0.537736777691689,0.454499231094252,0.630914756004979,0.0812271571627837
moderate,-0.0508926723797917,0.3911926252097,0.657922189165083,0.713809668559592,-0.540848002769903,-0.475899005944612,-0.0680090006522299
moderate,-0.202133670977508,0.339550231151596,0.660209959505806,0.725709399981966,-0.279995907181953,-0.17405271732481,0.0511825032589427
moderate,-0.282216903466493,0.342509534976708,0.665223910057268,0.561544862924911,-0.577969632401621,-0.435356663027576,0.163039013633708
severe,-0.414559555568776,-0.0290355324684834,0.162402344145998,0.386422532089836,-0.406032943022276,-0.331655496400533,-0.0230648853481549
severe,0.192247989262719,0.25006408199821,0.119033982044357,-0.253103259599241,0.161753242522746,0.154783856628026,-0.295375261448374
severe,0.0322402000266654,0.167015326022899,0.357813035472189,0.0760529029909995,0.0314137273871626,-0.12846596770308,0.0711924839091827
severe,-0.0695361089771582,0.374829346560228,0.471411736659464,0.519431939083242,-0.449896906974577,-0.231300399473999,0.595233944906583
