group,CD3,CD69,CD28,CD95,CD27,CD127,CD94
healthy,-0.0128877152388624,-0.0056405676378155,0.404220315787902,-0.0689110063586774,0.635965173811756,0.415616875601649,-0.135981050316883
healthy,0.504364614829515,0.0657649032831131,0.431696484901123,0.143662831709889,0.587734937802958,0.340711659044205,-0.213228637746854
healthy,0.172523032325171,-0.0045564834819082,0.490923838163961,0.0957640576048262,0.568299640309905,0.470487142889181,-0.172858544194575
healthy,0.148691177126337,-0.109998012735699,0.427434626494565,-0.229565054452688,0.601409854375725,0.200942019058523,-0.24078825984637
healthy,0.0481625007372022,-0.108560991839581,0.373825620300275,-0.524056120109961,0.417150406705994,0.557485926470254,-0.416428682500072
moderate,0.213386250939627,-0.501226123406928,0.370530817007311,-0.0806529002924928,0.43657634325679,0.474204042696823,-0.309322360743243
moderate,0.198696404131977,-0.003150087616326,0.29097650216161,-0.0091254996251533,0.554631958475436,0.319851844110975,-0.0687618649190384
moderate,0.212157608907809,-0.158530313817468,0.554210476390387,-0.401431411896017,0.724845207355607,0.608741641520113,-0.407553663045609
severe,0.217435645556839,-0.163459900346775,-0.0238211362414899,0.0499604747026519,0.0707307914414929,0.255729937054093,0.290425924563665
severe,0.31126331033905,-0.288628959827688,-0.0964134866607703,-0.156022030042248,-0.0834188344673748,-0.205826110782311,-0.523935039606461
severe,0.012916612849614,-0.0877693022354003,0.454429914250878,-0.32971291885028,0.633531476216664,0.812115792948211,-0.353804803496325
