group,CD3,CD8,CD28,CD45RA,CD27,CD127,CD94
healthy,0.04177512434969,0.156824950339123,0.402716753936165,0.182550861338305,0.558738089348536,0.444743688383221,-0.0132929230219879
healthy,0.510795159745659,0.378837114112898,0.333172673493019,-0.192299785217468,0.449102133851961,0.293201720642095,-0.207033327978481
healthy,0.257737265058453,0.294507165534847,0.358148567759516,-0.313513415179628,0.428217627377415,0.403783100610247,-0.351843237447884
healthy,-0.0263346243064989,0.3552970347444,0.227785979131285,0.166809719144167,0.612802662620597,0.630090332694958,-0.135837783461916
healthy,0.267869340374283,0.543067607424571,0.410492303118218,-0.206098668797781,0.597164244239796,0.653090479575598,-0.504027854104835
moderate,-0.183127300749874,-0.0127639569174443,-0.462968341231251,0.517742749723042,-0.319798337916486,-0.623949467624049,0.173265187200262
moderate,0.0294173584095539,0.305318116791142,0.370337416925753,0.136252518799112,0.593769257523159,0.28386354310065,0.0321147805408026
moderate,-0.237601687244813,0.188244877432352,0.448915672549655,0.520496744671944,0.698383485631609,0.431249825642153,0.122947232099901
severe,-0.157334403749581,-0.0443246576647826,0.0036341197342008,0.187008269695767,0.042028138439693,-0.16276591454578,-0.488372958789585
severe,-0.248004823930361,-0.188043790117985,0.0503404199468701,-0.226693036957959,-0.0776196932730558,0.0020467076741705,0.126427431343136
severe,-0.216198188820238,0.438256387874791,0.575957144924942,-0.00449873153881,0.763263998378861,0.788271828629924,-0.503684478614861
