group,CD3,CD8,CD28,CD27,CD38,CD127
healthy,0.0026088246898467,-0.153170535283696,-0.417223383563429,-0.594752029011418,-0.118214901679112,-0.430987315549734
healthy,-0.349291914757017,-0.311180877270132,-0.357915784931214,-0.450118765439669,-0.0442935074185591,-0.249153822617823
healthy,0.0153147478540891,-0.283766698080416,-0.566480019495322,-0.610866502979158,0.0970454127328576,-0.454470281627204
healthy,0.0844867542953865,-0.300575708147149,-0.281562732657132,-0.71647026361419,0.189069136768697,-0.490563865857917
healthy,-0.4155284452948,-0.502229258659404,-0.37265979515443,-0.288990695358189,0.390932984690872,-0.56830780900862
moderate,0.0400031547885568,0.0266177962606491,-0.420454821535274,-0.400363476360721,-0.163512056126169,-0.431060871836961
moderate,-0.344902280828138,0.0748605620617012,-0.136090604765436,-0.0907974313790545,-0.0996562040416324,-0.195018557007027
moderate,-0.214530656990151,-0.234063430580371,-0.568023292321968,-0.725061746337101,0.228837275834192,-0.644763272327541
severe,0.381733350578366,0.0914120757293992,-0.179266111612244,-0.0419692475638537,-0.567812381278258,0.0273446583929056
severe,-0.323950334326766,-0.222934705551346,0.111459308320436,0.104595401360218,0.299955385755934,0.367486188899822
severe,-0.562204002345255,0.119257952670905,0.443639709068079,0.500363470881293,0.0894704214412431,0.298539822193281
