group,CD8,CD28,CD95,CD45RA,CD27,CD38,CD127,CD94
healthy,0.133939826074117,-0.228651756737025,0.21739143898278,0.354572846089469,-0.419715145791926,0.146741351257453,-0.234135919601457,0.199908903234959
healthy,-0.0651986153506568,-0.272084802315451,0.0298843551132111,0.240916442528044,-0.427504737759733,0.102065892386883,-0.288545034231969,0.374626044707386
healthy,0.0732219964754649,-0.406697146992197,0.056291746920621,0.5100424214341,-0.455729373301612,0.131294003408952,-0.289949819306614,0.471439674590271
healthy,-0.321630949723777,-0.331239441158394,0.461386832286682,-0.161867694974738,-0.702232861533675,0.010856638571967,-0.34778370801772,0.448891754644578
healthy,-0.640915768371864,0.0690413836547483,-0.143762664183589,-0.102655148755651,-0.0074487180533833,0.509185569317277,-0.232927471633174,0.130947820912844
moderate,0.149306266202673,-0.464976251658516,0.0096575250212041,0.375495766520742,-0.341870750768613,-0.0641713177510608,-0.463244440882438,0.0835887011011016
moderate,-0.0627733835696328,-0.353943987725339,0.0550541433442023,-0.301181963464851,-0.431707935169053,0.0981453120750548,-0.262679834737616,-0.111235487242208
moderate,0.0173548189762838,-0.34914396251252,0.456085033305127,-0.463789407630662,-0.579290597602882,-0.184925346884259,-0.369368546250519,-0.0952741039830482
severe,-0.220027490592965,-0.180674463852783,-0.0675987887917667,0.113175197429595,-0.291514584668655,0.376427024342753,-0.458662607897874,-0.233233145610397
severe,-0.292156966064673,-0.352935098029018,-0.150434436928571,0.389018523181529,-0.168030066607771,-0.009162810905264,-0.381440787980212,-0.0689058121130001
severe,0.622573405439343,0.116556010467827,0.358382029426839,-0.647527644613508,0.162887867850727,0.231608748577064,-0.0642950710883707,-0.0145201541086646
