group,CD3,CD28,CD95,CD45RO,CD45RA,CD27,CD127,CD94
healthy,-0.0152349617216043,-0.410952084248195,-0.026439426868394,0.0676452457094745,-0.0850152006046879,-0.6093646177904,-0.435372966411843,0.0794966250216552
healthy,-0.447634580572787,-0.289358120888907,-0.166365092564217,-0.208571363036521,-0.0650591128946009,-0.324088330196567,-0.119305413862843,0.025576376213776
healthy,-0.340725175174192,-0.142527909835331,-0.100510276102693,0.10310471346922,-0.239359764935516,-0.208216901059155,-0.243272871485309,-0.199565109001164
healthy,-0.188492251407024,0.262089820708482,-0.59696645948504,-0.469285510439395,0.466480627091789,0.751614380721055,0.389959529870513,-0.273097731472078
healthy,-0.21791515943355,-0.390565420346406,0.330277210051057,-0.124926497100041,0.150481088623816,-0.783827754032049,-0.607761799709082,0.378856157351097
moderate,-0.26354580061699,0.0138603025530995,0.164539399594122,0.122712660785842,-0.0530076607930351,0.0293271091213747,-0.11927430742032,0.249623892017529
moderate,-0.38267590897412,-0.208103058954458,-0.101182906322264,-0.0177566891172356,-0.0561033643205653,-0.359643857083452,-0.322943415309527,-0.0879148370999571
moderate,-0.291207567450378,0.343099303444563,-0.359133169281011,-0.0904797685339191,0.238293597863209,0.507002557247583,0.368304674959099,-0.0344410018854895
severe,0.303865122838903,0.347769747656588,0.0363290085732535,0.0263695719709931,0.148458560487546,0.489209355155471,0.226675284337537,-0.478913455619252
severe,-0.2081946853095,-0.480495563017342,-0.121715585774733,-0.45961435196806,0.22831771767117,-0.23995505866534,-0.333550711791678,0.0451556629890822
severe,-0.580133026730498,0.56590609407926,-0.320395376521714,0.0074938227437056,-0.0569759057544057,0.665288947278614,0.446831970143609,-0.477571452741712
