group,CD4,CD20,CD28,CD45RO,CD45RA,CD27,CD127
healthy,0.181747352888454,0.0260088104789239,-0.0187335306502401,0.472714392817552,-0.305857051242288,-0.206805434153029,0.0497819066816171
healthy,0.0148988628296724,0.576347040172015,0.115630072809722,0.480708697263648,-0.192906450673891,0.164596813122534,0.154550651455311
healthy,-0.0176507201970019,0.146705758091967,0.300116519590093,0.169682890238761,0.0716385777300052,0.280584231109507,0.289958611189366
healthy,0.0151604856648184,0.175685276426204,0.0222628367151371,0.31134732141479,-0.458030894317771,-0.0052614489303164,0.559665064449796
healthy,-0.0307131449221952,0.178131511393185,0.129055032334786,0.56635264977701,-0.629617642845282,-0.0085075359380272,0.154626563411637
moderate,0.0122735391971386,-0.041007405526674,0.217648416252445,0.143861820533698,0.0177881711701491,0.328170134431701,0.0330493683454044
moderate,0.1420313929948,-0.0530084465328647,-0.0436124645051691,-0.0123066115790389,0.0066833155213171,-0.0530988654990775,0.234920389250201
moderate,0.635122417358033,-0.0536614478447268,-0.0976721668454022,0.272740342527738,-0.57928478319144,-0.240644098506245,0.0242607092367629
severe,-0.301570752544537,-0.0877793443796892,-0.0380416875135238,-0.161833627626001,-0.0972937030164223,-0.0588509820201708,-0.301575704600871
severe,0.0195059636385384,-0.296273108566728,-0.0859744274303434,-0.142611326767074,0.14094610895495,-0.132830328907805,0.0549936481963607
severe,-0.0285820911857569,0.0547133058703074,0.596242194857133,-0.139456737382679,0.151227841329063,0.734409119723348,0.722296871469975
